---------------------------------------
Begin Slurm Prolog: Apr-24-2025 13:17:55
Job ID:    4157959
User ID:   jyang872
Account:   gts-jscott319
Job name:  crude_selection
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: -20388.34, upper bound: -18350.15
	Total initialization CPU time: 22.25 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
      1531     23196.74     28177.87   -19214.2996   -18350.1470   4.7092%
      1532     23205.52     28207.49   -19214.2996   -18350.1470   4.7092%
      1533     23215.56     28238.61   -19214.2674   -18350.1470   4.7091%
      1534     23224.01     28267.63   -19214.0419   -18350.1470   4.7078%
      1535     23237.43     28299.59   -19214.0156   -18350.1470   4.7077%
      1536     23247.43     28329.53   -19213.8694   -18350.1470   4.7069%
      1537     23256.56     28359.90   -19213.8424   -18350.1470   4.7067%
      1538     23265.27     28389.40   -19213.7146   -18350.1470   4.7061%
      1539     23278.85     28421.06   -19213.7129   -18350.1470   4.7060%
      1540     23289.45     28451.34   -19213.6564   -18350.1470   4.7057%
      1541     23304.41     28483.87   -19213.4464   -18350.1470   4.7046%
      1542     23315.60     28513.63   -19213.3931   -18350.1470   4.7043%
      1543     23327.05     28543.67   -19213.2967   -18350.1470   4.7038%
      1544     23339.74     28575.19   -19213.2949   -18350.1470   4.7038%
      1545     23350.35     28605.40   -19213.2847   -18350.1470   4.7037%
      1546     23358.37     28636.17   -19213.0707   -18350.1470   4.7025%
      1547     23365.72     28665.10   -19213.0464   -18350.1470   4.7024%
      1548     23373.95     28695.48   -19212.8706   -18350.1470   4.7015%
      1549     23382.18     28725.08   -19212.8339   -18350.1470   4.7013%
      1550     23396.27     28756.71   -19212.7841   -18350.1470   4.7010%
      1551     23404.16     28786.49   -19212.7606   -18350.1470   4.7009%
      1552     23417.53     28818.46   -19212.7606   -18350.1470   4.7009%
      1553     23430.11     28849.61   -19212.6927   -18350.1470   4.7005%
      1554     23439.55     28879.66   -19212.6724   -18350.1470   4.7004%
      1555     23450.26     28910.81   -19212.5481   -18350.1470   4.6997%
      1556     23464.26     28942.08   -19212.0725   -18350.1470   4.6971%
      1557     23475.46     28973.61   -19212.0465   -18350.1470   4.6970%
      1558     23484.26     29003.38   -19211.8561   -18350.1470   4.6959%
      1559     23496.08     29034.35   -19211.8256   -18350.1470   4.6958%
      1560     23507.36     29064.43   -19211.8093   -18350.1470   4.6957%
      1561     23519.91     29096.66   -19211.8093   -18350.1470   4.6957%
      1562     23530.18     29127.31   -19211.6784   -18350.1470   4.6950%
      1563     23540.76     29160.05   -19211.6679   -18350.1470   4.6949%
      1564     23551.96     29191.27   -19211.6464   -18350.1470   4.6948%
      1565     23561.33     29221.63   -19211.6205   -18350.1470   4.6946%
      1566     23571.63     29253.15   -19211.6020   -18350.1470   4.6945%
      1567     23585.33     29285.11   -19211.5240   -18350.1470   4.6941%
      1568     23597.18     29317.89   -19211.5240   -18350.1470   4.6941%
      1569     23609.21     29349.30   -19211.4783   -18350.1470   4.6939%
      1570     23621.47     29381.42   -19211.3792   -18350.1470   4.6933%
      1571     23633.81     29413.00   -19211.2773   -18350.1470   4.6928%
      1572     23646.21     29445.10   -19211.1556   -18350.1470   4.6921%
      1573     23654.68     29475.64   -19210.7922   -18350.1470   4.6901%
      1574     23667.90     29508.14   -19210.7455   -18350.1470   4.6899%
      1575     23678.30     29539.41   -19210.7289   -18350.1470   4.6898%
      1576     23689.58     29570.94   -19210.6323   -18350.1470   4.6893%
      1577     23702.61     29603.69   -19210.6323   -18350.1470   4.6893%
      1578     23712.93     29635.11   -19210.2435   -18350.1470   4.6871%
      1579     23723.15     29667.23   -19209.9040   -18350.1470   4.6853%
      1580     23734.31     29698.81   -19209.8425   -18350.1470   4.6850%
      1581     23747.10     29731.18   -19209.8425   -18350.1470   4.6850%
      1582     23759.57     29762.79   -19209.4310   -18350.1470   4.6827%
      1583     23768.44     29794.77   -19209.3398   -18350.1470   4.6822%
      1584     23776.25     29823.94   -19209.3398   -18350.1470   4.6822%
      1585     23789.48     29857.22   -19209.3398   -18350.1470   4.6822%
      1586     23800.82     29888.54   -19209.3398   -18350.1470   4.6822%
      1587     23814.22     29920.36   -19209.1239   -18350.1470   4.6810%
      1588     23819.34     29951.06   -19208.9695   -18350.1470   4.6802%
      1589     23828.92     29982.15   -19208.5551   -18350.1470   4.6779%
      1590     23842.10     30015.08   -19208.5239   -18350.1470   4.6778%
      1591     23854.24     30046.29   -19208.5239   -18350.1470   4.6778%
      1592     23864.98     30077.21   -19208.4858   -18350.1470   4.6776%
      1593     23873.10     30107.73   -19208.4357   -18350.1470   4.6773%
      1594     23881.70     30139.36   -19208.4209   -18350.1470   4.6772%
      1595     23893.59     30170.74   -19208.4209   -18350.1470   4.6772%
      1596     23902.61     30202.52   -19208.3140   -18350.1470   4.6766%
      1597     23914.08     30233.17   -19208.1235   -18350.1470   4.6756%
      1598     23928.44     30265.41   -19208.0597   -18350.1470   4.6752%
      1599     23941.83     30297.94   -19208.0180   -18350.1470   4.6750%
      1600     23956.71     30330.64   -19207.9901   -18350.1470   4.6749%
      1601     23961.73     30361.38   -19207.9772   -18350.1470   4.6748%
      1602     23975.09     30393.40   -19207.9772   -18350.1470   4.6748%
      1603     23984.70     30424.54   -19207.6880   -18350.1470   4.6732%
      1604     23994.70     30455.68   -19207.6862   -18350.1470   4.6732%
      1605     24004.76     30487.38   -19207.5603   -18350.1470   4.6725%
      1606     24011.50     30517.51   -19207.3062   -18350.1470   4.6711%
      1607     24020.68     30549.38   -19207.2972   -18350.1470   4.6711%
      1608     24030.76     30580.62   -19207.2653   -18350.1470   4.6709%
      1609     24045.37     30613.04   -19207.0571   -18350.1470   4.6698%
      1610     24058.16     30645.58   -19207.0397   -18350.1470   4.6697%
      1611     24070.48     30677.39   -19207.0063   -18350.1470   4.6695%
      1612     24080.17     30709.06   -19206.9751   -18350.1470   4.6693%
      1613     24094.62     30741.21   -19206.7561   -18350.1470   4.6681%
      1614     24104.27     30772.92   -19206.7506   -18350.1470   4.6681%
      1615     24115.76     30804.57   -19206.6240   -18350.1470   4.6674%
      1616     24129.20     30837.70   -19206.6085   -18350.1470   4.6673%
      1617     24142.56     30869.60   -19206.4060   -18350.1470   4.6662%
      1618     24149.92     30901.47   -19206.3880   -18350.1470   4.6661%
      1619     24161.51     30933.88   -19206.3581   -18350.1470   4.6660%
      1620     24169.97     30965.09   -19206.3248   -18350.1470   4.6658%
      1621     24177.24     30996.97   -19206.3165   -18350.1470   4.6657%
      1622     24191.30     31029.32   -19206.1547   -18350.1470   4.6649%
      1623     24199.36     31061.54   -19206.1413   -18350.1470   4.6648%
      1624     24207.18     31092.09   -19205.7065   -18350.1470   4.6624%
      1625     24213.98     31123.32   -19205.6246   -18350.1470   4.6620%
      1626     24226.50     31155.27   -19205.5823   -18350.1470   4.6617%
      1627     24240.58     31188.93   -19205.5805   -18350.1470   4.6617%
      1628     24251.32     31220.95   -19205.4647   -18350.1470   4.6611%
      1629     24263.07     31253.86   -19205.4635   -18350.1470   4.6611%
      1630     24276.26     31285.99   -19205.4445   -18350.1470   4.6610%
      1631     24285.75     31316.64   -19205.3612   -18350.1470   4.6605%
      1632     24300.17     31349.99   -19205.3612   -18350.1470   4.6605%
      1633     24312.87     31382.03   -19205.3235   -18350.1470   4.6603%
      1634     24322.63     31415.01   -19205.3235   -18350.1470   4.6603%
      1635     24330.01     31445.79   -19205.2223   -18350.1470   4.6598%
      1636     24343.29     31478.83   -19204.6723   -18350.1470   4.6568%
      1637     24356.51     31511.61   -19204.5192   -18350.1470   4.6559%
      1638     24368.64     31545.60   -19204.4056   -18350.1470   4.6553%
      1639     24376.00     31576.40   -19204.3491   -18350.1470   4.6550%
      1640     24383.12     31608.81   -19204.2255   -18350.1470   4.6543%
      1641     24395.97     31641.21   -19204.2255   -18350.1470   4.6543%
      1642     24410.27     31673.98   -19204.2083   -18350.1470   4.6542%
      1643     24425.24     31707.43   -19204.0562   -18350.1470   4.6534%
      1644     24439.02     31739.61   -19204.0562   -18350.1470   4.6534%
      1645     24453.77     31773.39   -19204.0562   -18350.1470   4.6534%
      1646     24466.43     31805.39   -19204.0490   -18350.1470   4.6534%
      1647     24479.76     31838.22   -19204.0490   -18350.1470   4.6534%
      1648     24491.65     31869.90   -19203.6779   -18350.1470   4.6514%
      1649     24505.41     31902.95   -19203.5403   -18350.1470   4.6506%
      1650     24519.18     31935.43   -19203.5403   -18350.1470   4.6506%
      1651     24530.94     31968.26   -19203.5403   -18350.1470   4.6506%
      1652     24544.75     32000.72   -19203.4083   -18350.1470   4.6499%
      1653     24558.55     32033.38   -19203.3793   -18350.1470   4.6497%
      1654     24566.23     32065.22   -19203.2326   -18350.1470   4.6489%
      1655     24577.31     32096.62   -19203.1432   -18350.1470   4.6484%
      1656     24592.46     32130.73   -19203.1432   -18350.1470   4.6484%
      1657     24602.68     32162.12   -19203.1390   -18350.1470   4.6484%
      1658     24617.48     32195.99   -19203.0654   -18350.1470   4.6480%
      1659     24630.39     32228.70   -19202.7094   -18350.1470   4.6461%
      1660     24643.86     32262.23   -19202.2223   -18350.1470   4.6434%
      1661     24657.86     32295.25   -19202.1182   -18350.1470   4.6429%
      1662     24666.95     32328.18   -19202.0516   -18350.1470   4.6425%
      1663     24675.00     32359.64   -19201.9707   -18350.1470   4.6421%
      1664     24685.16     32391.82   -19201.9383   -18350.1470   4.6419%
      1665     24694.90     32424.34   -19201.9068   -18350.1470   4.6417%
      1666     24707.08     32456.80   -19201.3475   -18350.1470   4.6387%
      1667     24714.14     32488.56   -19201.3249   -18350.1470   4.6385%
      1668     24718.67     32520.11   -19201.3032   -18350.1470   4.6384%
      1669     24728.51     32553.01   -19201.1859   -18350.1470   4.6378%
      1670     24737.56     32585.04   -19201.1318   -18350.1470   4.6375%
      1671     24748.13     32617.73   -19201.0171   -18350.1470   4.6369%
      1672     24758.06     32649.40   -19201.0152   -18350.1470   4.6368%
      1673     24767.51     32683.18   -19200.9548   -18350.1470   4.6365%
      1674     24777.09     32714.78   -19200.9265   -18350.1470   4.6364%
      1675     24790.25     32747.43   -19200.9147   -18350.1470   4.6363%
      1676     24804.10     32781.29   -19200.6064   -18350.1470   4.6346%
      1677     24813.00     32813.04   -19200.5402   -18350.1470   4.6343%
      1678     24825.48     32846.15   -19200.4202   -18350.1470   4.6336%
      1679     24837.48     32878.83   -19200.3673   -18350.1470   4.6333%
      1680     24848.11     32911.67   -19200.3215   -18350.1470   4.6331%
      1681     24857.28     32943.42   -19200.0330   -18350.1470   4.6315%
      1682     24869.29     32976.79   -19199.9849   -18350.1470   4.6312%
      1683     24881.16     33009.25   -19199.8914   -18350.1470   4.6307%
      1684     24886.91     33040.77   -19199.8822   -18350.1470   4.6307%
      1685     24902.33     33074.30   -19199.8694   -18350.1470   4.6306%
      1686     24910.95     33105.46   -19199.8694   -18350.1470   4.6306%
      1687     24923.44     33139.04   -19199.7510   -18350.1470   4.6300%
      1688     24931.81     33171.55   -19199.5486   -18350.1470   4.6289%
      1689     24941.80     33205.12   -19199.4540   -18350.1470   4.6283%
      1690     24955.73     33238.61   -19199.1187   -18350.1470   4.6265%
      1691     24966.98     33270.98   -19198.8804   -18350.1470   4.6252%
      1692     24980.54     33304.26   -19198.8804   -18350.1470   4.6252%
      1693     24985.46     33336.40   -19198.7308   -18350.1470   4.6244%
      1694     24996.42     33368.62   -19198.6570   -18350.1470   4.6240%
      1695     25009.25     33403.14   -19198.6536   -18350.1470   4.6240%
      1696     25018.32     33435.38   -19198.6346   -18350.1470   4.6239%
      1697     25027.85     33467.53   -19198.6122   -18350.1470   4.6238%
      1698     25037.60     33500.44   -19198.5894   -18350.1470   4.6236%
      1699     25050.74     33533.77   -19198.3944   -18350.1470   4.6226%
      1700     25061.59     33567.50   -19198.3598   -18350.1470   4.6224%
      1701     25073.85     33600.49   -19198.0690   -18350.1470   4.6208%
      1702     25082.88     33632.98   -19197.9841   -18350.1470   4.6203%
      1703     25094.00     33665.12   -19197.9226   -18350.1470   4.6200%
      1704     25106.55     33698.50   -19197.9090   -18350.1470   4.6199%
      1705     25113.34     33730.32   -19197.5471   -18350.1470   4.6179%
      1706     25127.28     33764.63   -19197.4598   -18350.1470   4.6175%
      1707     25138.43     33796.32   -19197.3878   -18350.1470   4.6171%
      1708     25148.04     33827.96   -19197.3502   -18350.1470   4.6169%
      1709     25156.83     33860.11   -19197.2290   -18350.1470   4.6162%
      1710     25170.70     33893.38   -19197.2290   -18350.1470   4.6162%
      1711     25180.74     33926.84   -19197.0925   -18350.1470   4.6155%
      1712     25193.43     33959.40   -19197.0278   -18350.1470   4.6151%
      1713     25201.65     33991.04   -19196.9840   -18350.1470   4.6149%
      1714     25210.86     34023.28   -19196.9753   -18350.1470   4.6148%
      1715     25224.13     34057.41   -19196.7053   -18350.1470   4.6134%
      1716     25236.93     34090.31   -19196.5410   -18350.1470   4.6125%
      1717     25248.36     34123.61   -19196.4350   -18350.1470   4.6119%
      1718     25255.21     34154.72   -19196.4055   -18350.1470   4.6117%
      1719     25266.32     34186.49   -19196.3641   -18350.1470   4.6115%
      1720     25278.96     34219.77   -19196.2087   -18350.1470   4.6107%
      1721     25286.73     34250.48   -19196.1770   -18350.1470   4.6105%
      1722     25297.41     34284.42   -19196.0877   -18350.1470   4.6100%
      1723     25308.91     34316.60   -19196.0877   -18350.1470   4.6100%
      1724     25317.09     34348.68   -19195.9831   -18350.1470   4.6094%
      1725     25329.91     34381.52   -19195.8197   -18350.1470   4.6085%
      1726     25341.55     34414.74   -19195.7538   -18350.1470   4.6082%
      1727     25349.45     34446.43   -19195.7329   -18350.1470   4.6081%
      1728     25361.90     34480.07   -19195.7320   -18350.1470   4.6081%
      1729     25371.77     34512.26   -19195.6848   -18350.1470   4.6078%
      1730     25383.41     34544.24   -19195.6505   -18350.1470   4.6076%
      1731     25398.90     34578.99   -19195.3806   -18350.1470   4.6061%
      1732     25411.63     34612.02   -19195.3339   -18350.1470   4.6059%
      1733     25425.02     34646.24   -19195.3085   -18350.1470   4.6057%
      1734     25434.67     34678.38   -19195.2702   -18350.1470   4.6055%
      1735     25443.88     34710.70   -19195.0499   -18350.1470   4.6043%
      1736     25458.04     34744.03   -19195.0499   -18350.1470   4.6043%
      1737     25472.86     34778.34   -19194.7689   -18350.1470   4.6028%
      1738     25481.39     34810.12   -19194.7168   -18350.1470   4.6025%
      1739     25493.53     34843.89   -19194.5596   -18350.1470   4.6017%
      1740     25501.06     34875.28   -19194.5504   -18350.1470   4.6016%
      1741     25508.89     34906.84   -19194.3886   -18350.1470   4.6007%
      1742     25519.08     34939.62   -19194.2508   -18350.1470   4.6000%
      1743     25533.70     34973.46   -19194.0419   -18350.1470   4.5988%
      1744     25546.78     35007.78   -19193.9802   -18350.1470   4.5985%
      1745     25556.29     35040.19   -19193.9041   -18350.1470   4.5981%
      1746     25565.40     35073.22   -19193.8452   -18350.1470   4.5978%
      1747     25575.56     35105.46   -19193.6508   -18350.1470   4.5967%
      1748     25590.24     35140.02   -19193.2536   -18350.1470   4.5945%
      1749     25600.83     35172.69   -19193.0065   -18350.1470   4.5932%
      1750     25615.03     35207.78   -19193.0038   -18350.1470   4.5932%
      1751     25626.80     35240.20   -19192.5978   -18350.1470   4.5910%
      1752     25631.86     35269.40   -19192.5978   -18350.1470   4.5910%
      1753     25648.02     35304.74   -19192.2889   -18350.1470   4.5893%
      1754     25656.95     35337.16   -19192.2445   -18350.1470   4.5891%
      1755     25672.57     35372.99   -19192.0626   -18350.1470   4.5881%
      1756     25683.65     35406.15   -19192.0626   -18350.1470   4.5881%
      1757     25692.67     35439.25   -19191.9699   -18350.1470   4.5876%
      1758     25700.48     35471.35   -19191.8239   -18350.1470   4.5868%
      1759     25712.74     35505.56   -19191.7608   -18350.1470   4.5864%
      1760     25722.59     35537.83   -19191.3721   -18350.1470   4.5843%
      1761     25732.83     35572.60   -19191.3213   -18350.1470   4.5840%
      1762     25744.82     35606.64   -19191.3094   -18350.1470   4.5840%
      1763     25756.60     35639.97   -19191.0873   -18350.1470   4.5827%
      1764     25769.58     35674.87   -19190.8269   -18350.1470   4.5813%
      1765     25779.52     35706.96   -19190.7132   -18350.1470   4.5807%
      1766     25793.09     35741.85   -19190.7054   -18350.1470   4.5807%
      1767     25805.59     35775.39   -19190.5537   -18350.1470   4.5798%
      1768     25816.64     35809.32   -19190.5249   -18350.1470   4.5797%
      1769     25826.79     35842.60   -19190.5144   -18350.1470   4.5796%
      1770     25837.30     35877.05   -19190.4902   -18350.1470   4.5795%
      1771     25851.40     35911.05   -19190.4902   -18350.1470   4.5795%
      1772     25865.80     35946.88   -19190.4902   -18350.1470   4.5795%
      1773     25878.77     35980.31   -19190.4902   -18350.1470   4.5795%
      1774     25893.08     36014.45   -19190.4214   -18350.1470   4.5791%
      1775     25902.85     36048.51   -19190.2235   -18350.1470   4.5780%
      1776     25913.05     36081.87   -19189.9785   -18350.1470   4.5767%
      1777     25924.00     36116.44   -19189.5284   -18350.1470   4.5742%
      1778     25935.91     36149.59   -19189.5284   -18350.1470   4.5742%
      1779     25943.79     36182.64   -19189.5217   -18350.1470   4.5742%
      1780     25954.70     36215.11   -19189.4870   -18350.1470   4.5740%
      1781     25968.05     36250.47   -19189.4501   -18350.1470   4.5738%
      1782     25978.28     36283.09   -19189.3806   -18350.1470   4.5734%
      1783     25986.84     36317.02   -19189.3634   -18350.1470   4.5733%
      1784     25996.99     36350.38   -19189.2601   -18350.1470   4.5728%
      1785     26009.93     36384.21   -19189.2602   -18350.1470   4.5728%
      1786     26022.36     36418.72   -19189.1741   -18350.1470   4.5723%
      1787     26034.64     36452.22   -19188.8896   -18350.1470   4.5708%
      1788     26047.84     36487.40   -19188.8896   -18350.1470   4.5708%
      1789     26062.83     36522.12   -19188.8896   -18350.1470   4.5708%
      1790     26072.79     36555.74   -19188.5438   -18350.1470   4.5689%
      1791     26083.09     36588.88   -19188.4495   -18350.1470   4.5684%
      1792     26093.89     36623.98   -19188.3819   -18350.1470   4.5680%
      1793     26099.87     36654.22   -19188.3819   -18350.1470   4.5680%
      1794     26108.05     36687.85   -19188.3819   -18350.1470   4.5680%
      1795     26121.74     36722.17   -19188.3819   -18350.1470   4.5680%
      1796     26136.03     36756.80   -19188.2940   -18350.1470   4.5675%
      1797     26147.26     36791.05   -19188.0361   -18350.1470   4.5661%
      1798     26160.30     36825.47   -19188.0361   -18350.1470   4.5661%
      1799     26170.66     36859.42   -19187.9253   -18350.1470   4.5655%
      1800     26183.48     36893.27   -19187.9159   -18350.1470   4.5655%
      1801     26195.66     36927.99   -19187.6017   -18350.1470   4.5637%
      1802     26209.62     36962.65   -19187.5190   -18350.1470   4.5633%
      1803     26221.42     36997.35   -19187.5155   -18350.1470   4.5633%
      1804     26233.11     37030.94   -19187.3657   -18350.1470   4.5625%
      1805     26242.73     37065.74   -19187.0465   -18350.1470   4.5607%
      1806     26255.37     37099.53   -19187.0465   -18350.1470   4.5607%
      1807     26267.35     37133.23   -19187.0089   -18350.1470   4.5605%
      1808     26281.20     37168.83   -19186.8518   -18350.1470   4.5597%
      1809     26293.20     37202.48   -19186.7855   -18350.1470   4.5593%
      1810     26306.75     37238.18   -19186.7101   -18350.1470   4.5589%
      1811     26316.48     37271.59   -19186.5241   -18350.1470   4.5579%
      1812     26329.23     37306.66   -19186.4369   -18350.1470   4.5574%
      1813     26341.78     37340.08   -19186.4369   -18350.1470   4.5574%
      1814     26351.63     37374.47   -19186.0729   -18350.1470   4.5554%
      1815     26365.11     37409.23   -19185.9373   -18350.1470   4.5547%
      1816     26379.56     37445.25   -19185.7425   -18350.1470   4.5536%
      1817     26388.11     37477.39   -19185.7369   -18350.1470   4.5536%
      1818     26397.20     37510.63   -19185.6993   -18350.1470   4.5534%
      1819     26408.41     37546.04   -19185.6265   -18350.1470   4.5530%
      1820     26414.95     37579.05   -19185.5858   -18350.1470   4.5528%
      1821     26427.14     37614.41   -19185.4728   -18350.1470   4.5521%
      1822     26436.84     37647.89   -19185.1410   -18350.1470   4.5503%
      1823     26445.73     37681.72   -19185.0789   -18350.1470   4.5500%
      1824     26455.96     37715.07   -19184.9529   -18350.1470   4.5493%
      1825     26466.60     37749.85   -19184.8707   -18350.1470   4.5489%
      1826     26474.55     37782.53   -19184.1567   -18350.1470   4.5450%
      1827     26487.31     37818.36   -19184.1567   -18350.1470   4.5450%
      1828     26499.49     37852.85   -19184.0490   -18350.1470   4.5444%
      1829     26507.06     37885.37   -19184.0490   -18350.1470   4.5444%
      1830     26518.02     37920.89   -19183.9890   -18350.1470   4.5441%
      1831     26527.78     37955.27   -19183.8407   -18350.1470   4.5433%
      1832     26540.84     37991.04   -19183.8021   -18350.1470   4.5430%
      1833     26554.55     38026.13   -19183.7010   -18350.1470   4.5425%
      1834     26563.33     38060.55   -19183.4879   -18350.1470   4.5413%
      1835     26575.90     38095.36   -19183.4270   -18350.1470   4.5410%
      1836     26592.90     38132.85   -19183.1070   -18350.1470   4.5393%
      1837     26601.65     38166.99   -19183.0556   -18350.1470   4.5390%
      1838     26615.92     38203.62   -19183.0556   -18350.1470   4.5390%
      1839     26624.73     38237.38   -19182.9929   -18350.1470   4.5386%
      1840     26639.36     38273.00   -19182.9929   -18350.1470   4.5386%
      1841     26653.88     38309.44   -19182.9929   -18350.1470   4.5386%
      1842     26662.66     38342.96   -19182.9929   -18350.1470   4.5386%
      1843     26669.47     38376.61   -19182.9929   -18350.1470   4.5386%
      1844     26676.55     38410.19   -19182.9570   -18350.1470   4.5384%
      1845     26688.06     38445.36   -19182.9570   -18350.1470   4.5384%
      1846     26697.19     38479.40   -19182.8791   -18350.1470   4.5380%
      1847     26711.35     38516.18   -19182.8472   -18350.1470   4.5378%
      1848     26724.55     38551.36   -19182.4799   -18350.1470   4.5358%
      1849     26736.93     38587.31   -19182.3283   -18350.1470   4.5350%
      1850     26750.33     38622.56   -19182.1857   -18350.1470   4.5342%
      1851     26760.98     38656.91   -19181.9311   -18350.1470   4.5328%
      1852     26770.84     38692.11   -19181.7639   -18350.1470   4.5319%
      1853     26783.65     38726.88   -19181.7321   -18350.1470   4.5318%
      1854     26794.07     38762.57   -19181.4559   -18350.1470   4.5303%
      1855     26803.57     38796.90   -19181.4220   -18350.1470   4.5301%
      1856     26813.54     38831.79   -19181.2785   -18350.1470   4.5293%
      1857     26826.78     38867.28   -19181.2379   -18350.1470   4.5291%
      1858     26841.37     38903.94   -19181.1512   -18350.1470   4.5286%
      1859     26855.67     38939.65   -19181.1027   -18350.1470   4.5283%
      1860     26870.13     38976.83   -19181.1027   -18350.1470   4.5283%
      1861     26881.79     39011.49   -19181.0621   -18350.1470   4.5281%
      1862     26895.90     39047.60   -19180.7959   -18350.1470   4.5267%
      1863     26905.37     39082.63   -19180.7714   -18350.1470   4.5265%
      1864     26919.50     39118.73   -19180.6774   -18350.1470   4.5260%
      1865     26933.10     39155.54   -19180.6774   -18350.1470   4.5260%
      1866     26942.64     39189.92   -19180.6471   -18350.1470   4.5259%
      1867     26957.64     39226.86   -19180.6283   -18350.1470   4.5257%
      1868     26968.25     39261.75   -19180.6056   -18350.1470   4.5256%
      1869     26981.59     39298.34   -19180.6056   -18350.1470   4.5256%
      1870     26992.53     39332.99   -19180.6056   -18350.1470   4.5256%
      1871     27005.21     39369.44   -19180.5892   -18350.1470   4.5255%
      1872     27014.42     39403.98   -19180.5314   -18350.1470   4.5252%
      1873     27029.06     39439.75   -19180.4461   -18350.1470   4.5248%
      1874     27035.07     39473.84   -19180.4461   -18350.1470   4.5248%
      1875     27041.72     39507.41   -19180.4461   -18350.1470   4.5248%
      1876     27049.87     39542.28   -19180.3204   -18350.1470   4.5241%
      1877     27058.36     39576.56   -19180.1863   -18350.1470   4.5233%
      1878     27068.44     39611.59   -19180.1374   -18350.1470   4.5231%
      1879     27077.42     39645.54   -19180.0384   -18350.1470   4.5225%
      1880     27087.01     39680.81   -19180.0158   -18350.1470   4.5224%
      1881     27098.58     39715.76   -19180.0158   -18350.1470   4.5224%
      1882     27107.59     39751.32   -19179.9386   -18350.1470   4.5220%
      1883     27117.97     39786.21   -19179.7309   -18350.1470   4.5209%
      1884     27130.97     39821.53   -19179.5747   -18350.1470   4.5200%
      1885     27140.04     39856.57   -19179.5577   -18350.1470   4.5199%
      1886     27151.38     39890.99   -19179.5477   -18350.1470   4.5199%
      1887     27164.46     39927.82   -19179.5477   -18350.1470   4.5199%
      1888     27177.53     39963.24   -19179.4095   -18350.1470   4.5191%
      1889     27189.05     39998.05   -19179.4095   -18350.1470   4.5191%
      1890     27200.22     40032.30   -19179.3971   -18350.1470   4.5190%
      1891     27210.91     40068.23   -19179.3930   -18350.1470   4.5190%
      1892     27220.96     40102.59   -19179.3431   -18350.1470   4.5187%
      1893     27229.75     40138.19   -19179.1278   -18350.1470   4.5176%
      1894     27239.79     40172.33   -19179.0582   -18350.1470   4.5172%
      1895     27252.14     40207.13   -19179.0103   -18350.1470   4.5169%
      1896     27262.98     40242.68   -19178.9797   -18350.1470   4.5168%
      1897     27273.75     40277.30   -19178.8999   -18350.1470   4.5163%
      1898     27281.08     40312.64   -19178.8900   -18350.1470   4.5163%
      1899     27291.13     40347.03   -19178.8104   -18350.1470   4.5158%
      1900     27297.67     40379.69   -19178.8104   -18350.1470   4.5158%
      1901     27305.92     40413.53   -19178.8104   -18350.1470   4.5158%
      1902     27318.97     40449.64   -19178.8104   -18350.1470   4.5158%
      1903     27330.54     40484.42   -19178.8104   -18350.1470   4.5158%
      1904     27342.96     40520.92   -19178.8104   -18350.1470   4.5158%
      1905     27353.18     40555.80   -19178.8104   -18350.1470   4.5158%
      1906     27362.88     40590.02   -19178.7934   -18350.1470   4.5157%
      1907     27374.91     40626.48   -19178.7934   -18350.1470   4.5157%
      1908     27384.81     40661.08   -19178.6696   -18350.1470   4.5151%
      1909     27394.55     40697.43   -19178.6465   -18350.1470   4.5149%
      1910     27407.79     40733.96   -19178.6465   -18350.1470   4.5149%
      1911     27420.54     40770.78   -19178.6171   -18350.1470   4.5148%
      1912     27432.45     40806.24   -19178.5243   -18350.1470   4.5143%
      1913     27443.13     40842.21   -19178.2871   -18350.1470   4.5130%
      1914     27451.32     40876.79   -19178.2397   -18350.1470   4.5127%
      1915     27459.80     40912.69   -19178.1546   -18350.1470   4.5123%
      1916     27474.02     40948.67   -19177.9939   -18350.1470   4.5114%
      1917     27484.34     40984.09   -19177.9802   -18350.1470   4.5113%
      1918     27494.80     41020.35   -19177.9733   -18350.1470   4.5113%
      1919     27504.70     41055.04   -19177.9733   -18350.1470   4.5113%
      1920     27517.35     41092.65   -19177.8227   -18350.1470   4.5105%
      1921     27525.35     41127.12   -19177.7205   -18350.1470   4.5099%
      1922     27537.30     41162.72   -19177.6369   -18350.1470   4.5094%
      1923     27549.30     41198.38   -19177.6060   -18350.1470   4.5093%
      1924     27562.13     41235.64   -19177.3950   -18350.1470   4.5081%
      1925     27570.78     41270.93   -19177.3950   -18350.1470   4.5081%
      1926     27584.59     41308.88   -19177.1636   -18350.1470   4.5069%
      1927     27597.14     41344.34   -19177.1636   -18350.1470   4.5069%
