---------------------------------------
Begin Slurm Prolog: Apr-24-2025 13:17:38
Job ID:    4157956
User ID:   jyang872
Account:   gts-jscott319
Job name:  process
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: -1131.77, upper bound: -1126.42
	Total initialization CPU time: 3.50 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
      9588      7477.82     21456.10   -1127.8419   -1126.4218   0.1261%
      9589      7478.49     21459.98   -1127.8419   -1126.4218   0.1261%
      9590      7479.18     21463.86   -1127.8419   -1126.4218   0.1261%
      9591      7479.79     21467.68   -1127.8418   -1126.4218   0.1261%
      9592      7480.42     21471.55   -1127.8417   -1126.4218   0.1261%
      9593      7481.11     21475.44   -1127.8417   -1126.4218   0.1261%
      9594      7481.75     21479.30   -1127.8417   -1126.4218   0.1260%
      9595      7482.42     21483.14   -1127.8416   -1126.4218   0.1260%
      9596      7483.09     21487.07   -1127.8416   -1126.4218   0.1260%
      9597      7483.70     21490.91   -1127.8416   -1126.4218   0.1260%
      9598      7484.34     21494.75   -1127.8416   -1126.4218   0.1260%
      9599      7485.02     21498.65   -1127.8415   -1126.4218   0.1260%
      9600      7485.65     21502.52   -1127.8415   -1126.4218   0.1260%
      9601      7486.26     21506.37   -1127.8415   -1126.4218   0.1260%
      9602      7486.80     21510.28   -1127.8415   -1126.4218   0.1260%
      9603      7487.29     21514.07   -1127.8415   -1126.4218   0.1260%
      9604      7488.03     21518.06   -1127.8415   -1126.4218   0.1260%
      9605      7488.54     21521.88   -1127.8414   -1126.4218   0.1260%
      9606      7489.23     21525.77   -1127.8413   -1126.4218   0.1260%
      9607      7489.93     21529.66   -1127.8413   -1126.4218   0.1260%
      9608      7490.67     21533.59   -1127.8412   -1126.4218   0.1260%
      9609      7491.34     21537.47   -1127.8412   -1126.4218   0.1260%
      9610      7491.82     21541.23   -1127.8411   -1126.4218   0.1260%
      9611      7492.50     21545.11   -1127.8409   -1126.4218   0.1260%
      9612      7493.19     21549.03   -1127.8409   -1126.4218   0.1260%
      9613      7493.86     21552.89   -1127.8408   -1126.4218   0.1260%
      9614      7494.51     21556.76   -1127.8407   -1126.4218   0.1260%
      9615      7495.15     21560.64   -1127.8407   -1126.4218   0.1260%
      9616      7495.84     21564.53   -1127.8406   -1126.4218   0.1260%
      9617      7496.53     21568.43   -1127.8406   -1126.4218   0.1259%
      9618      7497.17     21572.30   -1127.8404   -1126.4218   0.1259%
      9619      7497.82     21576.22   -1127.8404   -1126.4218   0.1259%
      9620      7498.33     21580.00   -1127.8404   -1126.4218   0.1259%
      9621      7498.83     21583.76   -1127.8403   -1126.4218   0.1259%
      9622      7499.46     21587.63   -1127.8403   -1126.4218   0.1259%
      9623      7499.96     21591.41   -1127.8402   -1126.4218   0.1259%
      9624      7500.67     21595.35   -1127.8401   -1126.4218   0.1259%
      9625      7501.36     21599.26   -1127.8399   -1126.4218   0.1259%
      9626      7502.03     21603.17   -1127.8398   -1126.4218   0.1259%
      9627      7502.71     21607.08   -1127.8398   -1126.4218   0.1259%
      9628      7503.43     21611.00   -1127.8397   -1126.4218   0.1259%
      9629      7504.14     21614.92   -1127.8396   -1126.4218   0.1259%
      9630      7504.83     21618.82   -1127.8396   -1126.4218   0.1259%
      9631      7505.50     21622.73   -1127.8396   -1126.4218   0.1259%
      9632      7506.18     21626.53   -1127.8395   -1126.4218   0.1259%
      9633      7506.87     21630.44   -1127.8395   -1126.4218   0.1259%
      9634      7507.57     21634.35   -1127.8395   -1126.4218   0.1259%
      9635      7508.27     21638.24   -1127.8395   -1126.4218   0.1259%
      9636      7508.96     21642.17   -1127.8395   -1126.4218   0.1259%
      9637      7509.66     21646.10   -1127.8394   -1126.4218   0.1259%
      9638      7510.17     21649.91   -1127.8394   -1126.4218   0.1259%
      9639      7510.80     21653.78   -1127.8394   -1126.4218   0.1259%
      9640      7511.49     21657.69   -1127.8393   -1126.4218   0.1258%
      9641      7512.20     21661.59   -1127.8392   -1126.4218   0.1258%
      9642      7512.82     21665.46   -1127.8392   -1126.4218   0.1258%
      9643      7513.33     21669.29   -1127.8392   -1126.4218   0.1258%
      9644      7513.85     21673.09   -1127.8392   -1126.4218   0.1258%
      9645      7514.46     21676.94   -1127.8391   -1126.4218   0.1258%
      9646      7515.13     21680.83   -1127.8390   -1126.4218   0.1258%
      9647      7515.78     21684.71   -1127.8387   -1126.4218   0.1258%
      9648      7516.41     21688.58   -1127.8387   -1126.4218   0.1258%
      9649      7517.10     21692.49   -1127.8386   -1126.4218   0.1258%
      9650      7517.78     21696.42   -1127.8386   -1126.4218   0.1258%
      9651      7518.46     21700.30   -1127.8384   -1126.4218   0.1258%
      9652      7519.09     21704.18   -1127.8383   -1126.4218   0.1258%
      9653      7519.77     21708.10   -1127.8382   -1126.4218   0.1257%
      9654      7520.40     21712.01   -1127.8381   -1126.4218   0.1257%
      9655      7520.89     21715.83   -1127.8381   -1126.4218   0.1257%
      9656      7521.60     21719.76   -1127.8381   -1126.4218   0.1257%
      9657      7522.30     21723.69   -1127.8380   -1126.4218   0.1257%
      9658      7522.80     21727.48   -1127.8380   -1126.4218   0.1257%
      9659      7523.49     21731.42   -1127.8380   -1126.4218   0.1257%
      9660      7524.18     21735.36   -1127.8380   -1126.4218   0.1257%
      9661      7524.69     21739.14   -1127.8380   -1126.4218   0.1257%
      9662      7525.21     21742.95   -1127.8379   -1126.4218   0.1257%
      9663      7525.83     21746.81   -1127.8379   -1126.4218   0.1257%
      9664      7526.52     21750.68   -1127.8379   -1126.4218   0.1257%
      9665      7527.20     21754.62   -1127.8379   -1126.4218   0.1257%
      9666      7527.90     21758.60   -1127.8379   -1126.4218   0.1257%
      9667      7528.53     21762.52   -1127.8378   -1126.4218   0.1257%
      9668      7529.16     21766.38   -1127.8378   -1126.4218   0.1257%
      9669      7529.86     21770.31   -1127.8378   -1126.4218   0.1257%
      9670      7530.51     21774.20   -1127.8378   -1126.4218   0.1257%
      9671      7531.17     21778.07   -1127.8378   -1126.4218   0.1257%
      9672      7531.67     21781.88   -1127.8376   -1126.4218   0.1257%
      9673      7532.36     21785.79   -1127.8376   -1126.4218   0.1257%
      9674      7533.04     21789.69   -1127.8376   -1126.4218   0.1257%
      9675      7533.73     21793.58   -1127.8375   -1126.4218   0.1257%
      9676      7534.44     21797.51   -1127.8375   -1126.4218   0.1257%
      9677      7535.12     21801.45   -1127.8375   -1126.4218   0.1257%
      9678      7535.83     21805.39   -1127.8374   -1126.4218   0.1257%
      9679      7536.52     21809.34   -1127.8374   -1126.4218   0.1257%
      9680      7537.16     21813.21   -1127.8373   -1126.4218   0.1257%
      9681      7537.85     21817.14   -1127.8373   -1126.4218   0.1257%
      9682      7538.35     21820.95   -1127.8372   -1126.4218   0.1257%
      9683      7538.85     21824.76   -1127.8370   -1126.4218   0.1256%
      9684      7539.54     21828.65   -1127.8369   -1126.4218   0.1256%
      9685      7540.19     21832.52   -1127.8368   -1126.4218   0.1256%
      9686      7540.80     21836.41   -1127.8368   -1126.4218   0.1256%
      9687      7541.44     21840.30   -1127.8368   -1126.4218   0.1256%
      9688      7542.18     21844.28   -1127.8367   -1126.4218   0.1256%
      9689      7542.87     21848.25   -1127.8367   -1126.4218   0.1256%
      9690      7543.40     21852.16   -1127.8367   -1126.4218   0.1256%
      9691      7543.90     21855.97   -1127.8367   -1126.4218   0.1256%
      9692      7544.39     21859.78   -1127.8366   -1126.4218   0.1256%
      9693      7545.06     21863.72   -1127.8366   -1126.4218   0.1256%
      9694      7545.68     21867.61   -1127.8365   -1126.4218   0.1256%
      9695      7546.30     21871.51   -1127.8365   -1126.4218   0.1256%
      9696      7547.05     21875.46   -1127.8364   -1126.4218   0.1256%
      9697      7547.68     21879.37   -1127.8364   -1126.4218   0.1256%
      9698      7548.38     21883.17   -1127.8364   -1126.4218   0.1256%
      9699      7548.90     21887.00   -1127.8363   -1126.4218   0.1256%
      9700      7549.59     21890.91   -1127.8363   -1126.4218   0.1256%
      9701      7550.26     21894.83   -1127.8363   -1126.4218   0.1256%
      9702      7550.88     21898.72   -1127.8362   -1126.4218   0.1256%
      9703      7551.56     21902.63   -1127.8362   -1126.4218   0.1256%
      9704      7552.30     21906.68   -1127.8361   -1126.4218   0.1256%
      9705      7553.00     21910.60   -1127.8361   -1126.4218   0.1256%
      9706      7553.68     21914.53   -1127.8360   -1126.4218   0.1255%
      9707      7554.39     21918.47   -1127.8359   -1126.4218   0.1255%
      9708      7555.09     21922.39   -1127.8359   -1126.4218   0.1255%
      9709      7555.81     21926.33   -1127.8359   -1126.4218   0.1255%
      9710      7556.46     21930.23   -1127.8358   -1126.4218   0.1255%
      9711      7557.18     21934.16   -1127.8358   -1126.4218   0.1255%
      9712      7557.89     21938.08   -1127.8358   -1126.4218   0.1255%
      9713      7558.52     21941.96   -1127.8358   -1126.4218   0.1255%
      9714      7559.24     21945.91   -1127.8356   -1126.4218   0.1255%
      9715      7559.91     21949.81   -1127.8355   -1126.4218   0.1255%
      9716      7560.59     21953.71   -1127.8355   -1126.4218   0.1255%
      9717      7561.31     21957.67   -1127.8354   -1126.4218   0.1255%
      9718      7561.99     21961.58   -1127.8354   -1126.4218   0.1255%
      9719      7562.70     21965.49   -1127.8353   -1126.4218   0.1255%
      9720      7563.35     21969.39   -1127.8353   -1126.4218   0.1255%
      9721      7564.07     21973.34   -1127.8353   -1126.4218   0.1255%
      9722      7564.78     21977.21   -1127.8353   -1126.4218   0.1255%
      9723      7565.41     21981.08   -1127.8353   -1126.4218   0.1255%
      9724      7566.09     21985.00   -1127.8353   -1126.4218   0.1255%
      9725      7566.70     21988.93   -1127.8353   -1126.4218   0.1255%
      9726      7567.21     21992.76   -1127.8352   -1126.4218   0.1255%
      9727      7567.89     21996.70   -1127.8352   -1126.4218   0.1255%
      9728      7568.52     22000.61   -1127.8352   -1126.4218   0.1255%
      9729      7569.02     22004.42   -1127.8352   -1126.4218   0.1255%
      9730      7569.65     22008.32   -1127.8351   -1126.4218   0.1255%
      9731      7570.29     22012.21   -1127.8351   -1126.4218   0.1255%
      9732      7570.95     22016.10   -1127.8351   -1126.4218   0.1255%
      9733      7571.43     22019.89   -1127.8349   -1126.4218   0.1254%
      9734      7572.13     22023.80   -1127.8349   -1126.4218   0.1254%
      9735      7572.81     22027.72   -1127.8349   -1126.4218   0.1254%
      9736      7573.49     22031.63   -1127.8349   -1126.4218   0.1254%
      9737      7574.22     22035.57   -1127.8347   -1126.4218   0.1254%
      9738      7574.93     22039.50   -1127.8346   -1126.4218   0.1254%
      9739      7575.59     22043.44   -1127.8346   -1126.4218   0.1254%
      9740      7576.29     22047.37   -1127.8346   -1126.4218   0.1254%
      9741      7577.00     22051.34   -1127.8345   -1126.4218   0.1254%
      9742      7577.68     22055.27   -1127.8345   -1126.4218   0.1254%
      9743      7578.41     22059.20   -1127.8344   -1126.4218   0.1254%
      9744      7579.10     22063.13   -1127.8344   -1126.4218   0.1254%
      9745      7579.80     22067.04   -1127.8343   -1126.4218   0.1254%
      9746      7580.50     22070.96   -1127.8342   -1126.4218   0.1254%
      9747      7581.19     22074.89   -1127.8342   -1126.4218   0.1254%
      9748      7581.67     22078.71   -1127.8342   -1126.4218   0.1254%
      9749      7582.35     22082.63   -1127.8341   -1126.4218   0.1254%
      9750      7583.00     22086.52   -1127.8341   -1126.4218   0.1254%
      9751      7583.68     22090.48   -1127.8341   -1126.4218   0.1254%
      9752      7584.35     22094.41   -1127.8341   -1126.4218   0.1254%
      9753      7585.02     22098.34   -1127.8340   -1126.4218   0.1254%
      9754      7585.72     22102.27   -1127.8339   -1126.4218   0.1254%
      9755      7586.42     22106.23   -1127.8338   -1126.4218   0.1254%
      9756      7587.05     22110.11   -1127.8338   -1126.4218   0.1253%
      9757      7587.55     22113.94   -1127.8338   -1126.4218   0.1253%
      9758      7588.27     22117.88   -1127.8337   -1126.4218   0.1253%
      9759      7588.78     22121.72   -1127.8337   -1126.4218   0.1253%
      9760      7589.38     22125.62   -1127.8337   -1126.4218   0.1253%
      9761      7590.11     22129.60   -1127.8336   -1126.4218   0.1253%
      9762      7590.81     22133.47   -1127.8335   -1126.4218   0.1253%
      9763      7591.48     22137.39   -1127.8335   -1126.4218   0.1253%
      9764      7592.08     22141.29   -1127.8335   -1126.4218   0.1253%
      9765      7592.73     22145.18   -1127.8335   -1126.4218   0.1253%
      9766      7593.35     22149.06   -1127.8335   -1126.4218   0.1253%
      9767      7593.98     22152.95   -1127.8334   -1126.4218   0.1253%
      9768      7594.70     22156.91   -1127.8334   -1126.4218   0.1253%
      9769      7595.40     22160.85   -1127.8334   -1126.4218   0.1253%
      9770      7596.10     22164.78   -1127.8333   -1126.4218   0.1253%
      9771      7596.73     22168.66   -1127.8333   -1126.4218   0.1253%
      9772      7597.35     22172.63   -1127.8332   -1126.4218   0.1253%
      9773      7597.97     22176.54   -1127.8332   -1126.4218   0.1253%
      9774      7598.65     22180.50   -1127.8331   -1126.4218   0.1253%
      9775      7599.34     22184.48   -1127.8331   -1126.4218   0.1253%
      9776      7599.92     22188.37   -1127.8329   -1126.4218   0.1253%
      9777      7600.62     22192.31   -1127.8329   -1126.4218   0.1253%
      9778      7601.24     22196.23   -1127.8329   -1126.4218   0.1253%
      9779      7601.86     22200.13   -1127.8329   -1126.4218   0.1253%
      9780      7602.56     22204.09   -1127.8329   -1126.4218   0.1253%
      9781      7603.21     22208.02   -1127.8328   -1126.4218   0.1253%
      9782      7603.88     22211.94   -1127.8327   -1126.4218   0.1253%
      9783      7604.49     22215.83   -1127.8327   -1126.4218   0.1253%
      9784      7605.10     22219.73   -1127.8327   -1126.4218   0.1253%
      9785      7605.75     22223.66   -1127.8326   -1126.4218   0.1252%
      9786      7606.48     22227.67   -1127.8326   -1126.4218   0.1252%
      9787      7607.14     22231.61   -1127.8326   -1126.4218   0.1252%
      9788      7607.69     22235.48   -1127.8326   -1126.4218   0.1252%
      9789      7608.37     22239.44   -1127.8325   -1126.4218   0.1252%
      9790      7608.88     22243.30   -1127.8325   -1126.4218   0.1252%
      9791      7609.60     22247.39   -1127.8323   -1126.4218   0.1252%
      9792      7610.28     22251.39   -1127.8323   -1126.4218   0.1252%
      9793      7610.90     22255.35   -1127.8323   -1126.4218   0.1252%
      9794      7611.61     22259.40   -1127.8323   -1126.4218   0.1252%
      9795      7612.30     22263.44   -1127.8322   -1126.4218   0.1252%
      9796      7612.80     22267.35   -1127.8322   -1126.4218   0.1252%
      9797      7613.50     22271.36   -1127.8322   -1126.4218   0.1252%
      9798      7614.20     22275.41   -1127.8321   -1126.4218   0.1252%
      9799      7614.71     22279.34   -1127.8321   -1126.4218   0.1252%
      9800      7615.41     22283.36   -1127.8321   -1126.4218   0.1252%
      9801      7616.02     22287.32   -1127.8320   -1126.4218   0.1252%
      9802      7616.69     22291.36   -1127.8319   -1126.4218   0.1252%
      9803      7617.38     22295.37   -1127.8319   -1126.4218   0.1252%
      9804      7617.92     22299.42   -1127.8318   -1126.4218   0.1252%
      9805      7618.65     22303.76   -1127.8318   -1126.4218   0.1252%
      9806      7619.30     22308.02   -1127.8317   -1126.4218   0.1252%
      9807      7620.02     22312.36   -1127.8317   -1126.4218   0.1252%
      9808      7620.73     22316.71   -1127.8316   -1126.4218   0.1252%
      9809      7621.25     22320.93   -1127.8315   -1126.4218   0.1251%
      9810      7621.96     22325.23   -1127.8315   -1126.4218   0.1251%
      9811      7622.64     22329.54   -1127.8314   -1126.4218   0.1251%
      9812      7623.32     22333.85   -1127.8313   -1126.4218   0.1251%
      9813      7624.02     22338.15   -1127.8312   -1126.4218   0.1251%
      9814      7624.52     22342.36   -1127.8312   -1126.4218   0.1251%
      9815      7625.16     22346.61   -1127.8312   -1126.4218   0.1251%
      9816      7625.81     22350.87   -1127.8312   -1126.4218   0.1251%
      9817      7626.50     22355.18   -1127.8312   -1126.4218   0.1251%
      9818      7627.02     22359.39   -1127.8312   -1126.4218   0.1251%
      9819      7627.54     22363.63   -1127.8312   -1126.4218   0.1251%
      9820      7628.18     22367.90   -1127.8311   -1126.4218   0.1251%
      9821      7628.83     22372.18   -1127.8311   -1126.4218   0.1251%
      9822      7629.31     22376.36   -1127.8311   -1126.4218   0.1251%
      9823      7629.99     22380.68   -1127.8311   -1126.4218   0.1251%
      9824      7630.70     22384.98   -1127.8310   -1126.4218   0.1251%
      9825      7631.35     22389.25   -1127.8310   -1126.4218   0.1251%
      9826      7632.12     22393.63   -1127.8310   -1126.4218   0.1251%
      9827      7632.81     22398.00   -1127.8308   -1126.4218   0.1251%
      9828      7633.58     22402.30   -1127.8308   -1126.4218   0.1251%
      9829      7634.24     22406.60   -1127.8307   -1126.4218   0.1251%
      9830      7634.74     22410.83   -1127.8306   -1126.4218   0.1251%
      9831      7635.45     22415.15   -1127.8306   -1126.4218   0.1251%
      9832      7636.12     22419.33   -1127.8306   -1126.4218   0.1251%
      9833      7636.83     22423.37   -1127.8306   -1126.4218   0.1251%
      9834      7637.31     22427.28   -1127.8305   -1126.4218   0.1251%
      9835      7637.94     22431.25   -1127.8305   -1126.4218   0.1251%
      9836      7638.58     22435.54   -1127.8305   -1126.4218   0.1251%
      9837      7639.05     22439.47   -1127.8304   -1126.4218   0.1251%
      9838      7639.76     22443.53   -1127.8304   -1126.4218   0.1250%
      9839      7640.51     22447.60   -1127.8303   -1126.4218   0.1250%
      9840      7641.13     22451.58   -1127.8303   -1126.4218   0.1250%
      9841      7641.80     22455.58   -1127.8303   -1126.4218   0.1250%
      9842      7642.29     22459.50   -1127.8301   -1126.4218   0.1250%
      9843      7642.94     22463.49   -1127.8301   -1126.4218   0.1250%
      9844      7643.63     22467.51   -1127.8301   -1126.4218   0.1250%
      9845      7644.33     22471.54   -1127.8300   -1126.4218   0.1250%
      9846      7644.95     22475.53   -1127.8300   -1126.4218   0.1250%
      9847      7645.66     22479.75   -1127.8299   -1126.4218   0.1250%
      9848      7646.35     22483.81   -1127.8299   -1126.4218   0.1250%
      9849      7646.99     22487.84   -1127.8298   -1126.4218   0.1250%
      9850      7647.60     22491.83   -1127.8298   -1126.4218   0.1250%
      9851      7648.26     22495.80   -1127.8297   -1126.4218   0.1250%
      9852      7648.94     22499.85   -1127.8297   -1126.4218   0.1250%
      9853      7649.62     22503.87   -1127.8297   -1126.4218   0.1250%
      9854      7650.29     22507.85   -1127.8297   -1126.4218   0.1250%
      9855      7650.98     22511.88   -1127.8296   -1126.4218   0.1250%
      9856      7651.67     22515.93   -1127.8296   -1126.4218   0.1250%
      9857      7652.29     22519.96   -1127.8296   -1126.4218   0.1250%
      9858      7652.93     22524.00   -1127.8296   -1126.4218   0.1250%
      9859      7653.60     22528.04   -1127.8294   -1126.4218   0.1250%
      9860      7654.32     22532.07   -1127.8294   -1126.4218   0.1250%
      9861      7655.00     22536.08   -1127.8293   -1126.4218   0.1250%
      9862      7655.76     22540.16   -1127.8292   -1126.4218   0.1249%
      9863      7656.40     22544.16   -1127.8291   -1126.4218   0.1249%
      9864      7656.91     22548.08   -1127.8291   -1126.4218   0.1249%
      9865      7657.62     22552.11   -1127.8290   -1126.4218   0.1249%
      9866      7658.36     22556.42   -1127.8290   -1126.4218   0.1249%
      9867      7658.98     22560.44   -1127.8290   -1126.4218   0.1249%
      9868      7659.60     22564.43   -1127.8290   -1126.4218   0.1249%
      9869      7660.26     22568.44   -1127.8289   -1126.4218   0.1249%
      9870      7660.87     22572.41   -1127.8289   -1126.4218   0.1249%
      9871      7661.57     22576.45   -1127.8289   -1126.4218   0.1249%
      9872      7662.26     22580.48   -1127.8289   -1126.4218   0.1249%
      9873      7662.96     22584.51   -1127.8288   -1126.4218   0.1249%
      9874      7663.65     22588.53   -1127.8288   -1126.4218   0.1249%
      9875      7664.16     22592.45   -1127.8288   -1126.4218   0.1249%
      9876      7664.85     22596.48   -1127.8288   -1126.4218   0.1249%
      9877      7665.55     22600.55   -1127.8288   -1126.4218   0.1249%
      9878      7666.17     22604.58   -1127.8288   -1126.4218   0.1249%
      9879      7666.81     22608.59   -1127.8287   -1126.4218   0.1249%
      9880      7667.31     22612.54   -1127.8287   -1126.4218   0.1249%
      9881      7668.00     22616.60   -1127.8286   -1126.4218   0.1249%
      9882      7668.49     22620.54   -1127.8286   -1126.4218   0.1249%
      9883      7669.25     22624.64   -1127.8286   -1126.4218   0.1249%
      9884      7669.94     22628.68   -1127.8286   -1126.4218   0.1249%
      9885      7670.61     22632.71   -1127.8286   -1126.4218   0.1249%
      9886      7671.31     22636.74   -1127.8285   -1126.4218   0.1249%
      9887      7671.95     22640.78   -1127.8285   -1126.4218   0.1249%
      9888      7672.64     22644.84   -1127.8285   -1126.4218   0.1249%
      9889      7673.27     22648.85   -1127.8285   -1126.4218   0.1249%
      9890      7673.95     22652.90   -1127.8285   -1126.4218   0.1249%
      9891      7674.60     22656.92   -1127.8284   -1126.4218   0.1249%
      9892      7675.09     22660.87   -1127.8284   -1126.4218   0.1249%
      9893      7675.79     22664.93   -1127.8283   -1126.4218   0.1249%
      9894      7676.41     22668.81   -1127.8282   -1126.4218   0.1249%
      9895      7677.05     22672.86   -1127.8281   -1126.4218   0.1248%
      9896      7677.77     22676.89   -1127.8281   -1126.4218   0.1248%
      9897      7678.40     22680.92   -1127.8281   -1126.4218   0.1248%
      9898      7679.02     22684.95   -1127.8279   -1126.4218   0.1248%
      9899      7679.70     22689.01   -1127.8279   -1126.4218   0.1248%
      9900      7680.18     22692.96   -1127.8278   -1126.4218   0.1248%
      9901      7680.83     22697.00   -1127.8278   -1126.4218   0.1248%
      9902      7681.50     22701.06   -1127.8278   -1126.4218   0.1248%
      9903      7682.18     22705.11   -1127.8277   -1126.4218   0.1248%
      9904      7682.89     22709.17   -1127.8277   -1126.4218   0.1248%
      9905      7683.51     22713.18   -1127.8274   -1126.4218   0.1248%
      9906      7684.19     22717.23   -1127.8274   -1126.4218   0.1248%
      9907      7684.81     22721.23   -1127.8274   -1126.4218   0.1248%
      9908      7685.46     22725.27   -1127.8273   -1126.4218   0.1248%
      9909      7686.17     22729.36   -1127.8272   -1126.4218   0.1248%
      9910      7686.83     22733.39   -1127.8272   -1126.4218   0.1248%
      9911      7687.54     22737.48   -1127.8272   -1126.4218   0.1248%
      9912      7688.25     22741.54   -1127.8270   -1126.4218   0.1247%
      9913      7688.88     22745.56   -1127.8270   -1126.4218   0.1247%
      9914      7689.37     22749.50   -1127.8270   -1126.4218   0.1247%
      9915      7690.06     22753.56   -1127.8269   -1126.4218   0.1247%
      9916      7690.62     22757.55   -1127.8268   -1126.4218   0.1247%
      9917      7691.32     22761.92   -1127.8268   -1126.4218   0.1247%
      9918      7692.02     22766.02   -1127.8267   -1126.4218   0.1247%
      9919      7692.63     22770.02   -1127.8267   -1126.4218   0.1247%
      9920      7693.34     22774.10   -1127.8266   -1126.4218   0.1247%
      9921      7694.06     22778.18   -1127.8264   -1126.4218   0.1247%
      9922      7694.53     22782.18   -1127.8263   -1126.4218   0.1247%
      9923      7695.17     22786.20   -1127.8263   -1126.4218   0.1247%
      9924      7695.87     22790.24   -1127.8262   -1126.4218   0.1247%
      9925      7696.58     22794.32   -1127.8262   -1126.4218   0.1247%
      9926      7697.28     22798.35   -1127.8261   -1126.4218   0.1247%
      9927      7697.94     22802.42   -1127.8261   -1126.4218   0.1247%
      9928      7698.63     22806.51   -1127.8260   -1126.4218   0.1247%
      9929      7699.25     22810.54   -1127.8260   -1126.4218   0.1247%
      9930      7699.87     22814.56   -1127.8260   -1126.4218   0.1247%
      9931      7700.50     22818.61   -1127.8258   -1126.4218   0.1246%
      9932      7701.20     22822.68   -1127.8258   -1126.4218   0.1246%
      9933      7701.92     22826.76   -1127.8257   -1126.4218   0.1246%
      9934      7702.60     22830.83   -1127.8257   -1126.4218   0.1246%
      9935      7703.28     22834.88   -1127.8257   -1126.4218   0.1246%
      9936      7703.93     22838.92   -1127.8257   -1126.4218   0.1246%
      9937      7704.64     22843.00   -1127.8257   -1126.4218   0.1246%
      9938      7705.28     22847.07   -1127.8256   -1126.4218   0.1246%
      9939      7706.02     22851.18   -1127.8256   -1126.4218   0.1246%
      9940      7706.67     22855.21   -1127.8254   -1126.4218   0.1246%
      9941      7707.28     22859.24   -1127.8254   -1126.4218   0.1246%
      9942      7707.97     22863.30   -1127.8254   -1126.4218   0.1246%
      9943      7708.60     22867.32   -1127.8254   -1126.4218   0.1246%
      9944      7709.29     22871.36   -1127.8253   -1126.4218   0.1246%
      9945      7710.01     22875.43   -1127.8253   -1126.4218   0.1246%
      9946      7710.49     22879.38   -1127.8252   -1126.4218   0.1246%
      9947      7711.19     22883.46   -1127.8251   -1126.4218   0.1246%
      9948      7711.70     22887.44   -1127.8251   -1126.4218   0.1246%
      9949      7712.39     22891.51   -1127.8251   -1126.4218   0.1246%
      9950      7713.07     22895.58   -1127.8251   -1126.4218   0.1246%
      9951      7713.71     22899.62   -1127.8250   -1126.4218   0.1246%
      9952      7714.40     22903.69   -1127.8250   -1126.4218   0.1246%
      9953      7715.11     22907.75   -1127.8250   -1126.4218   0.1246%
      9954      7715.75     22911.77   -1127.8250   -1126.4218   0.1246%
      9955      7716.37     22915.79   -1127.8250   -1126.4218   0.1246%
      9956      7717.00     22919.84   -1127.8250   -1126.4218   0.1246%
      9957      7717.63     22923.89   -1127.8250   -1126.4218   0.1246%
      9958      7718.15     22927.89   -1127.8249   -1126.4218   0.1246%
      9959      7718.84     22931.97   -1127.8249   -1126.4218   0.1246%
      9960      7719.47     22935.95   -1127.8249   -1126.4218   0.1246%
      9961      7720.10     22939.93   -1127.8248   -1126.4218   0.1246%
      9962      7720.79     22943.99   -1127.8248   -1126.4218   0.1246%
      9963      7721.48     22948.07   -1127.8248   -1126.4218   0.1246%
      9964      7722.11     22952.10   -1127.8248   -1126.4218   0.1245%
      9965      7722.73     22956.14   -1127.8247   -1126.4218   0.1245%
      9966      7723.37     22960.24   -1127.8247   -1126.4218   0.1245%
      9967      7724.06     22964.34   -1127.8247   -1126.4218   0.1245%
      9968      7724.68     22968.39   -1127.8246   -1126.4218   0.1245%
      9969      7725.17     22972.37   -1127.8246   -1126.4218   0.1245%
      9970      7725.81     22976.40   -1127.8245   -1126.4218   0.1245%
      9971      7726.45     22980.41   -1127.8245   -1126.4218   0.1245%
      9972      7727.14     22984.50   -1127.8244   -1126.4218   0.1245%
      9973      7727.81     22988.55   -1127.8244   -1126.4218   0.1245%
      9974      7728.33     22992.54   -1127.8243   -1126.4218   0.1245%
      9975      7729.05     22996.65   -1127.8243   -1126.4218   0.1245%
      9976      7729.68     23000.76   -1127.8242   -1126.4218   0.1245%
      9977      7730.31     23004.80   -1127.8242   -1126.4218   0.1245%
      9978      7730.93     23008.86   -1127.8241   -1126.4218   0.1245%
      9979      7731.64     23013.01   -1127.8241   -1126.4218   0.1245%
      9980      7732.23     23017.06   -1127.8241   -1126.4218   0.1245%
      9981      7732.92     23021.14   -1127.8241   -1126.4218   0.1245%
      9982      7733.55     23025.16   -1127.8241   -1126.4218   0.1245%
      9983      7734.26     23029.25   -1127.8240   -1126.4218   0.1245%
      9984      7734.91     23033.28   -1127.8240   -1126.4218   0.1245%
