---------------------------------------
Begin Slurm Prolog: Apr-24-2025 13:18:03
Job ID:    4157961
User ID:   jyang872
Account:   gts-jscott319
Job name:  pooling
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: -1616.40, upper bound: -1338.25
	Total initialization CPU time: 28.00 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
      3469     20799.41     19558.41   -1355.6784   -1338.2471   1.3025%
      3470     20804.73     19565.13   -1355.6739   -1338.2471   1.3022%
      3471     20811.94     19574.21   -1355.6720   -1338.2471   1.3021%
      3472     20816.60     19580.57   -1355.6703   -1338.2471   1.3019%
      3473     20827.32     19590.00   -1355.6653   -1338.2471   1.3016%
      3474     20830.65     19594.39   -1355.6643   -1338.2471   1.3015%
      3475     20835.21     19599.24   -1355.6586   -1338.2471   1.3011%
      3476     20846.12     19607.67   -1355.6571   -1338.2471   1.3010%
      3477     20849.71     19612.90   -1355.6561   -1338.2471   1.3009%
      3478     20851.92     19617.07   -1355.6480   -1338.2471   1.3003%
      3479     20854.71     19621.40   -1355.6471   -1338.2471   1.3002%
      3480     20858.37     19625.91   -1355.6466   -1338.2471   1.3002%
      3481     20860.59     19630.05   -1355.6456   -1338.2471   1.3001%
      3482     20864.95     19636.40   -1355.6444   -1338.2471   1.3000%
      3483     20872.53     19645.38   -1355.6444   -1338.2471   1.3000%
      3484     20878.08     19652.26   -1355.6426   -1338.2471   1.2999%
      3485     20884.22     19658.74   -1355.6426   -1338.2471   1.2999%
      3486     20887.85     19663.50   -1355.6426   -1338.2471   1.2999%
      3487     20891.64     19668.71   -1355.6404   -1338.2471   1.2997%
      3488     20894.16     19673.80   -1355.6399   -1338.2471   1.2997%
      3489     20901.57     19680.53   -1355.6339   -1338.2471   1.2992%
      3490     20906.66     19686.81   -1355.6310   -1338.2471   1.2990%
      3491     20910.97     19692.80   -1355.6310   -1338.2471   1.2990%
      3492     20914.52     19697.84   -1355.6308   -1338.2471   1.2990%
      3493     20925.87     19708.03   -1355.6292   -1338.2471   1.2989%
      3494     20929.47     19713.21   -1355.6292   -1338.2471   1.2989%
      3495     20932.99     19717.75   -1355.6259   -1338.2471   1.2986%
      3496     20935.84     19722.05   -1355.6232   -1338.2471   1.2984%
      3497     20938.26     19726.23   -1355.6230   -1338.2471   1.2984%
      3498     20941.29     19730.78   -1355.6055   -1338.2471   1.2971%
      3499     20947.17     19738.43   -1355.6032   -1338.2471   1.2969%
      3500     20950.70     19742.89   -1355.5993   -1338.2471   1.2966%
      3501     20954.14     19747.70   -1355.5969   -1338.2471   1.2965%
      3502     20962.53     19757.39   -1355.5913   -1338.2471   1.2960%
      3503     20966.96     19762.31   -1355.5830   -1338.2471   1.2954%
      3504     20970.09     19767.08   -1355.5811   -1338.2471   1.2953%
      3505     20975.91     19773.37   -1355.5783   -1338.2471   1.2951%
      3506     20984.72     19780.68   -1355.5762   -1338.2471   1.2949%
      3507     20986.94     19784.74   -1355.5733   -1338.2471   1.2947%
      3508     20991.09     19790.27   -1355.5704   -1338.2471   1.2945%
      3509     21000.11     19799.12   -1355.5704   -1338.2471   1.2945%
      3510     21004.08     19805.90   -1355.5700   -1338.2471   1.2944%
      3511     21006.63     19810.26   -1355.5695   -1338.2471   1.2944%
      3512     21009.48     19814.51   -1355.5533   -1338.2471   1.2932%
      3513     21021.55     19826.11   -1355.5529   -1338.2471   1.2932%
      3514     21025.03     19830.66   -1355.5529   -1338.2471   1.2932%
      3515     21027.98     19835.57   -1355.5529   -1338.2471   1.2932%
      3516     21033.34     19842.26   -1355.5523   -1338.2471   1.2931%
      3517     21041.24     19850.07   -1355.5520   -1338.2471   1.2931%
      3518     21049.39     19860.16   -1355.5468   -1338.2471   1.2927%
      3519     21071.37     19879.15   -1355.5466   -1338.2471   1.2927%
      3520     21073.44     19883.07   -1355.5416   -1338.2471   1.2923%
      3521     21078.46     19889.68   -1355.5404   -1338.2471   1.2922%
      3522     21081.61     19894.68   -1355.5391   -1338.2471   1.2921%
      3523     21084.50     19898.90   -1355.5338   -1338.2471   1.2917%
      3524     21087.29     19903.38   -1355.5286   -1338.2471   1.2914%
      3525     21089.44     19907.34   -1355.5281   -1338.2471   1.2913%
      3526     21092.38     19912.11   -1355.5281   -1338.2471   1.2913%
      3527     21096.14     19917.44   -1355.5243   -1338.2471   1.2910%
      3528     21103.19     19925.23   -1355.5215   -1338.2471   1.2908%
      3529     21106.27     19929.63   -1355.5160   -1338.2471   1.2904%
      3530     21108.33     19933.66   -1355.5154   -1338.2471   1.2904%
      3531     21112.32     19938.47   -1355.5140   -1338.2471   1.2903%
      3532     21119.99     19946.70   -1355.5137   -1338.2471   1.2902%
      3533     21125.29     19953.43   -1355.5137   -1338.2471   1.2902%
      3534     21128.51     19958.47   -1355.5135   -1338.2471   1.2902%
      3535     21133.35     19964.30   -1355.5042   -1338.2471   1.2895%
      3536     21137.39     19969.39   -1355.5031   -1338.2471   1.2894%
      3537     21142.78     19975.65   -1355.5021   -1338.2471   1.2894%
      3538     21146.66     19980.67   -1355.4962   -1338.2471   1.2889%
      3539     21152.18     19987.05   -1355.4915   -1338.2471   1.2886%
      3540     21156.98     19993.07   -1355.4915   -1338.2471   1.2886%
      3541     21161.53     19998.60   -1355.4892   -1338.2471   1.2884%
      3542     21168.49     20006.63   -1355.4881   -1338.2471   1.2883%
      3543     21172.01     20012.52   -1355.4864   -1338.2471   1.2882%
      3544     21175.31     20017.03   -1355.4845   -1338.2471   1.2881%
      3545     21178.18     20021.36   -1355.4845   -1338.2471   1.2881%
      3546     21180.46     20025.51   -1355.4739   -1338.2471   1.2873%
      3547     21183.04     20029.85   -1355.4646   -1338.2471   1.2866%
      3548     21185.65     20034.59   -1355.4605   -1338.2471   1.2863%
      3549     21190.93     20040.11   -1355.4560   -1338.2471   1.2859%
      3550     21194.92     20044.86   -1355.4529   -1338.2471   1.2857%
      3551     21200.56     20050.01   -1355.4511   -1338.2471   1.2856%
      3552     21203.17     20054.45   -1355.4502   -1338.2471   1.2855%
      3553     21208.81     20061.56   -1355.4480   -1338.2471   1.2853%
      3554     21210.82     20066.28   -1355.4343   -1338.2471   1.2843%
      3555     21213.04     20070.46   -1355.4343   -1338.2471   1.2843%
      3556     21218.15     20076.67   -1355.4339   -1338.2471   1.2843%
      3557     21221.08     20081.07   -1355.4312   -1338.2471   1.2841%
      3558     21224.55     20086.28   -1355.4304   -1338.2471   1.2840%
      3559     21229.31     20092.95   -1355.4247   -1338.2471   1.2836%
      3560     21233.17     20098.91   -1355.4247   -1338.2471   1.2836%
      3561     21236.70     20104.15   -1355.4204   -1338.2471   1.2833%
      3562     21239.43     20108.41   -1355.4183   -1338.2471   1.2831%
      3563     21244.34     20114.07   -1355.4177   -1338.2471   1.2831%
      3564     21247.55     20119.03   -1355.4161   -1338.2471   1.2829%
      3565     21253.22     20127.04   -1355.4108   -1338.2471   1.2825%
      3566     21256.26     20132.04   -1355.4050   -1338.2471   1.2821%
      3567     21259.69     20136.51   -1355.4029   -1338.2471   1.2820%
      3568     21263.97     20141.89   -1355.4010   -1338.2471   1.2818%
      3569     21267.72     20147.15   -1355.4005   -1338.2471   1.2818%
      3570     21274.76     20155.71   -1355.3938   -1338.2471   1.2813%
      3571     21286.97     20166.19   -1355.3906   -1338.2471   1.2810%
      3572     21293.22     20173.14   -1355.3889   -1338.2471   1.2809%
      3573     21295.52     20177.24   -1355.3779   -1338.2471   1.2801%
      3574     21299.28     20182.58   -1355.3750   -1338.2471   1.2799%
      3575     21304.65     20188.95   -1355.3724   -1338.2471   1.2797%
      3576     21310.18     20196.45   -1355.3722   -1338.2471   1.2797%
      3577     21312.84     20200.70   -1355.3633   -1338.2471   1.2790%
      3578     21315.78     20205.07   -1355.3607   -1338.2471   1.2788%
      3579     21320.61     20210.40   -1355.3601   -1338.2471   1.2788%
      3580     21322.61     20214.63   -1355.3574   -1338.2471   1.2786%
      3581     21325.34     20219.36   -1355.3487   -1338.2471   1.2779%
      3582     21328.96     20224.40   -1355.3470   -1338.2471   1.2778%
      3583     21331.47     20228.70   -1355.3445   -1338.2471   1.2776%
      3584     21335.09     20233.26   -1355.3412   -1338.2471   1.2774%
      3585     21338.67     20238.13   -1355.3402   -1338.2471   1.2773%
      3586     21342.59     20243.73   -1355.3401   -1338.2471   1.2773%
      3587     21348.81     20251.08   -1355.3359   -1338.2471   1.2770%
      3588     21356.00     20258.21   -1355.3211   -1338.2471   1.2758%
      3589     21359.00     20263.33   -1355.3182   -1338.2471   1.2756%
      3590     21369.56     20273.17   -1355.3169   -1338.2471   1.2755%
      3591     21372.57     20278.14   -1355.3153   -1338.2471   1.2754%
      3592     21374.47     20282.57   -1355.3139   -1338.2471   1.2753%
      3593     21376.74     20287.34   -1355.3127   -1338.2471   1.2752%
      3594     21379.27     20291.37   -1355.3127   -1338.2471   1.2752%
      3595     21382.19     20295.80   -1355.3092   -1338.2471   1.2750%
      3596     21393.07     20304.68   -1355.3085   -1338.2471   1.2749%
      3597     21395.99     20309.21   -1355.3080   -1338.2471   1.2749%
      3598     21402.60     20316.97   -1355.3054   -1338.2471   1.2747%
      3599     21404.89     20321.29   -1355.2970   -1338.2471   1.2740%
      3600     21409.31     20326.05   -1355.2970   -1338.2471   1.2740%
      3601     21411.86     20330.24   -1355.2962   -1338.2471   1.2740%
      3602     21416.07     20335.52   -1355.2940   -1338.2471   1.2738%
      3603     21421.75     20343.22   -1355.2862   -1338.2471   1.2732%
      3604     21428.55     20350.65   -1355.2856   -1338.2471   1.2732%
      3605     21437.35     20358.84   -1355.2847   -1338.2471   1.2731%
      3606     21439.84     20363.26   -1355.2839   -1338.2471   1.2731%
      3607     21444.70     20369.24   -1355.2824   -1338.2471   1.2730%
      3608     21447.78     20373.75   -1355.2824   -1338.2471   1.2730%
      3609     21451.60     20379.33   -1355.2763   -1338.2471   1.2725%
      3610     21454.79     20383.79   -1355.2749   -1338.2471   1.2724%
      3611     21458.92     20389.19   -1355.2741   -1338.2471   1.2723%
      3612     21464.43     20396.55   -1355.2738   -1338.2471   1.2723%
      3613     21467.28     20401.06   -1355.2721   -1338.2471   1.2722%
      3614     21471.46     20406.43   -1355.2703   -1338.2471   1.2720%
      3615     21477.71     20413.09   -1355.2697   -1338.2471   1.2720%
      3616     21484.51     20419.80   -1355.2655   -1338.2471   1.2717%
      3617     21486.61     20423.76   -1355.2652   -1338.2471   1.2717%
      3618     21489.46     20428.66   -1355.2643   -1338.2471   1.2716%
      3619     21491.91     20432.78   -1355.2643   -1338.2471   1.2716%
      3620     21493.96     20437.60   -1355.2527   -1338.2471   1.2707%
      3621     21497.34     20442.32   -1355.2527   -1338.2471   1.2707%
      3622     21500.37     20446.72   -1355.2420   -1338.2471   1.2699%
      3623     21502.74     20450.77   -1355.2400   -1338.2471   1.2698%
      3624     21506.25     20455.35   -1355.2373   -1338.2471   1.2696%
      3625     21511.32     20462.62   -1355.2351   -1338.2471   1.2694%
      3626     21513.46     20467.27   -1355.2351   -1338.2471   1.2694%
      3627     21516.29     20471.68   -1355.2333   -1338.2471   1.2693%
      3628     21519.12     20476.08   -1355.2326   -1338.2471   1.2692%
      3629     21522.89     20480.84   -1355.2313   -1338.2471   1.2691%
      3630     21526.46     20486.03   -1355.2304   -1338.2471   1.2691%
      3631     21530.41     20492.39   -1355.2284   -1338.2471   1.2689%
      3632     21537.95     20499.00   -1355.2262   -1338.2471   1.2688%
      3633     21550.39     20507.74   -1355.2254   -1338.2471   1.2687%
      3634     21556.24     20514.07   -1355.2221   -1338.2471   1.2684%
      3635     21558.92     20518.26   -1355.2182   -1338.2471   1.2682%
      3636     21564.03     20524.68   -1355.2180   -1338.2471   1.2681%
      3637     21568.68     20530.78   -1355.2056   -1338.2471   1.2672%
      3638     21571.18     20534.79   -1355.2056   -1338.2471   1.2672%
      3639     21574.73     20539.44   -1355.2036   -1338.2471   1.2671%
      3640     21579.39     20545.38   -1355.2021   -1338.2471   1.2670%
      3641     21582.77     20549.95   -1355.1976   -1338.2471   1.2666%
      3642     21585.78     20555.41   -1355.1972   -1338.2471   1.2666%
      3643     21591.03     20560.88   -1355.1934   -1338.2471   1.2663%
      3644     21599.54     20568.77   -1355.1924   -1338.2471   1.2662%
      3645     21603.13     20573.53   -1355.1904   -1338.2471   1.2661%
      3646     21608.20     20579.99   -1355.1895   -1338.2471   1.2660%
      3647     21612.20     20585.14   -1355.1895   -1338.2471   1.2660%
      3648     21615.86     20590.39   -1355.1877   -1338.2471   1.2659%
      3649     21620.53     20596.08   -1355.1875   -1338.2471   1.2659%
      3650     21624.56     20600.94   -1355.1784   -1338.2471   1.2652%
      3651     21630.07     20607.09   -1355.1772   -1338.2471   1.2651%
      3652     21633.16     20611.60   -1355.1772   -1338.2471   1.2651%
      3653     21636.39     20617.60   -1355.1738   -1338.2471   1.2648%
      3654     21640.34     20622.93   -1355.1737   -1338.2471   1.2648%
      3655     21645.19     20628.60   -1355.1695   -1338.2471   1.2645%
      3656     21679.99     20657.99   -1355.1613   -1338.2471   1.2639%
      3657     21684.75     20662.97   -1355.1613   -1338.2471   1.2639%
      3658     21688.35     20667.98   -1355.1571   -1338.2471   1.2636%
      3659     21694.86     20675.71   -1355.1509   -1338.2471   1.2631%
      3660     21698.47     20680.20   -1355.1509   -1338.2471   1.2631%
      3661     21701.77     20684.74   -1355.1469   -1338.2471   1.2628%
      3662     21707.46     20691.79   -1355.1391   -1338.2471   1.2622%
      3663     21713.83     20699.58   -1355.1363   -1338.2471   1.2620%
      3664     21716.41     20704.94   -1355.1363   -1338.2471   1.2620%
      3665     21720.25     20709.61   -1355.1314   -1338.2471   1.2617%
      3666     21729.39     20718.73   -1355.1246   -1338.2471   1.2612%
      3667     21741.01     20728.09   -1355.1220   -1338.2471   1.2610%
      3668     21746.42     20734.48   -1355.1213   -1338.2471   1.2609%
      3669     21749.45     20739.34   -1355.1208   -1338.2471   1.2609%
      3670     21753.25     20744.53   -1355.1192   -1338.2471   1.2608%
      3671     21755.63     20748.68   -1355.1182   -1338.2471   1.2607%
      3672     21758.21     20752.99   -1355.1170   -1338.2471   1.2606%
      3673     21764.53     20760.53   -1355.1170   -1338.2471   1.2606%
      3674     21771.65     20768.63   -1355.1080   -1338.2471   1.2599%
      3675     21775.53     20775.01   -1355.1080   -1338.2471   1.2599%
      3676     21778.71     20780.23   -1355.1080   -1338.2471   1.2599%
      3677     21780.80     20784.41   -1355.1076   -1338.2471   1.2599%
      3678     21783.81     20788.95   -1355.1076   -1338.2471   1.2599%
      3679     21787.82     20793.88   -1355.1007   -1338.2471   1.2594%
      3680     21790.19     20798.73   -1355.0993   -1338.2471   1.2593%
      3681     21792.98     20804.07   -1355.0993   -1338.2471   1.2593%
      3682     21797.05     20809.67   -1355.0904   -1338.2471   1.2586%
      3683     21799.27     20814.08   -1355.0870   -1338.2471   1.2584%
      3684     21802.92     20819.47   -1355.0810   -1338.2471   1.2579%
      3685     21805.50     20823.79   -1355.0790   -1338.2471   1.2578%
      3686     21810.32     20829.91   -1355.0786   -1338.2471   1.2577%
      3687     21813.43     20834.46   -1355.0780   -1338.2471   1.2577%
      3688     21824.48     20843.78   -1355.0780   -1338.2471   1.2577%
      3689     21827.19     20848.09   -1355.0780   -1338.2471   1.2577%
      3690     21830.33     20852.71   -1355.0708   -1338.2471   1.2571%
      3691     21834.35     20858.14   -1355.0687   -1338.2471   1.2570%
      3692     21837.61     20863.18   -1355.0651   -1338.2471   1.2567%
      3693     21840.46     20867.69   -1355.0641   -1338.2471   1.2566%
      3694     21843.73     20872.52   -1355.0641   -1338.2471   1.2566%
      3695     21846.79     20877.14   -1355.0623   -1338.2471   1.2565%
      3696     21850.63     20881.75   -1355.0581   -1338.2471   1.2562%
      3697     21856.73     20889.87   -1355.0576   -1338.2471   1.2562%
      3698     21862.16     20896.85   -1355.0576   -1338.2471   1.2562%
      3699     21866.75     20902.37   -1355.0574   -1338.2471   1.2561%
      3700     21872.81     20909.24   -1355.0573   -1338.2471   1.2561%
      3701     21879.45     20915.87   -1355.0565   -1338.2471   1.2561%
      3702     21883.70     20922.18   -1355.0556   -1338.2471   1.2560%
      3703     21896.27     20932.97   -1355.0538   -1338.2471   1.2559%
      3704     21900.08     20938.57   -1355.0520   -1338.2471   1.2557%
      3705     21903.61     20943.65   -1355.0485   -1338.2471   1.2555%
      3706     21905.84     20947.89   -1355.0484   -1338.2471   1.2555%
      3707     21910.04     20954.31   -1355.0468   -1338.2471   1.2553%
      3708     21913.74     20960.60   -1355.0438   -1338.2471   1.2551%
      3709     21918.24     20966.89   -1355.0438   -1338.2471   1.2551%
      3710     21921.01     20971.28   -1355.0409   -1338.2471   1.2549%
      3711     21925.15     20976.03   -1355.0406   -1338.2471   1.2549%
      3712     21927.66     20980.30   -1355.0402   -1338.2471   1.2549%
      3713     21932.94     20988.09   -1355.0395   -1338.2471   1.2548%
      3714     21940.01     20997.10   -1355.0353   -1338.2471   1.2545%
      3715     21945.05     21002.98   -1355.0340   -1338.2471   1.2544%
      3716     21948.12     21007.40   -1355.0326   -1338.2471   1.2543%
      3717     21949.80     21011.46   -1355.0323   -1338.2471   1.2543%
      3718     21957.29     21019.83   -1355.0255   -1338.2471   1.2538%
      3719     21960.55     21025.44   -1355.0250   -1338.2471   1.2537%
      3720     21963.67     21030.52   -1355.0248   -1338.2471   1.2537%
      3721     21968.40     21036.13   -1355.0172   -1338.2471   1.2531%
      3722     21972.67     21042.08   -1355.0041   -1338.2471   1.2522%
      3723     21984.17     21051.58   -1355.0009   -1338.2471   1.2519%
      3724     21987.79     21056.70   -1355.0009   -1338.2471   1.2519%
      3725     21990.18     21061.55   -1355.0001   -1338.2471   1.2519%
      3726     21994.86     21067.20   -1355.0001   -1338.2471   1.2519%
      3727     21998.59     21072.58   -1354.9982   -1338.2471   1.2517%
      3728     22010.85     21086.48   -1354.9892   -1338.2471   1.2510%
      3729     22014.72     21091.27   -1354.9891   -1338.2471   1.2510%
      3730     22019.42     21097.91   -1354.9861   -1338.2471   1.2508%
      3731     22025.14     21105.25   -1354.9804   -1338.2471   1.2504%
      3732     22030.53     21111.37   -1354.9804   -1338.2471   1.2504%
      3733     22033.75     21116.10   -1354.9802   -1338.2471   1.2504%
      3734     22037.50     21121.72   -1354.9776   -1338.2471   1.2502%
      3735     22040.89     21127.35   -1354.9772   -1338.2471   1.2501%
      3736     22046.67     21135.27   -1354.9761   -1338.2471   1.2501%
      3737     22049.12     21139.62   -1354.9759   -1338.2471   1.2500%
      3738     22051.22     21143.76   -1354.9722   -1338.2471   1.2498%
      3739     22054.47     21148.46   -1354.9722   -1338.2471   1.2498%
      3740     22056.81     21152.66   -1354.9698   -1338.2471   1.2496%
      3741     22060.83     21159.25   -1354.9689   -1338.2471   1.2495%
      3742     22064.20     21164.16   -1354.9683   -1338.2471   1.2495%
      3743     22067.10     21168.57   -1354.9683   -1338.2471   1.2495%
      3744     22075.23     21176.14   -1354.9683   -1338.2471   1.2495%
      3745     22085.88     21185.03   -1354.9616   -1338.2471   1.2490%
      3746     22088.76     21190.14   -1354.9616   -1338.2471   1.2490%
      3747     22093.26     21196.73   -1354.9616   -1338.2471   1.2490%
      3748     22099.18     21204.11   -1354.9608   -1338.2471   1.2489%
      3749     22102.55     21208.98   -1354.9581   -1338.2471   1.2487%
      3750     22106.56     21214.05   -1354.9581   -1338.2471   1.2487%
      3751     22109.83     21218.55   -1354.9562   -1338.2471   1.2486%
      3752     22117.93     21226.76   -1354.9555   -1338.2471   1.2485%
      3753     22120.77     21231.27   -1354.9551   -1338.2471   1.2485%
      3754     22125.86     21238.11   -1354.9544   -1338.2471   1.2484%
      3755     22131.00     21245.59   -1354.9472   -1338.2471   1.2479%
      3756     22134.07     21250.27   -1354.9440   -1338.2471   1.2477%
      3757     22144.24     21259.25   -1354.9410   -1338.2471   1.2474%
      3758     22148.44     21265.29   -1354.9371   -1338.2471   1.2472%
      3759     22156.87     21273.63   -1354.9366   -1338.2471   1.2471%
      3760     22159.49     21278.52   -1354.9343   -1338.2471   1.2469%
      3761     22171.71     21289.10   -1354.9323   -1338.2471   1.2468%
      3762     22176.59     21296.04   -1354.9308   -1338.2471   1.2467%
      3763     22183.15     21305.63   -1354.9285   -1338.2471   1.2465%
      3764     22191.88     21313.56   -1354.9277   -1338.2471   1.2464%
      3765     22194.06     21318.00   -1354.9259   -1338.2471   1.2463%
      3766     22196.89     21322.73   -1354.9212   -1338.2471   1.2460%
      3767     22204.77     21332.47   -1354.9208   -1338.2471   1.2459%
      3768     22208.18     21337.95   -1354.9208   -1338.2471   1.2459%
      3769     22211.49     21343.12   -1354.9191   -1338.2471   1.2458%
      3770     22215.92     21348.92   -1354.9187   -1338.2471   1.2458%
      3771     22218.59     21353.26   -1354.9163   -1338.2471   1.2456%
      3772     22223.89     21360.12   -1354.9158   -1338.2471   1.2456%
      3773     22228.27     21365.27   -1354.9134   -1338.2471   1.2454%
      3774     22242.26     21377.35   -1354.9088   -1338.2471   1.2450%
      3775     22246.45     21383.42   -1354.9057   -1338.2471   1.2448%
      3776     22249.10     21387.87   -1354.9041   -1338.2471   1.2447%
      3777     22251.45     21392.20   -1354.9011   -1338.2471   1.2445%
      3778     22263.47     21401.49   -1354.8958   -1338.2471   1.2441%
      3779     22266.77     21406.62   -1354.8929   -1338.2471   1.2438%
      3780     22269.31     21411.67   -1354.8927   -1338.2471   1.2438%
      3781     22272.65     21416.39   -1354.8911   -1338.2471   1.2437%
      3782     22277.90     21423.78   -1354.8882   -1338.2471   1.2435%
      3783     22280.08     21428.11   -1354.8807   -1338.2471   1.2429%
      3784     22282.90     21432.55   -1354.8750   -1338.2471   1.2425%
      3785     22286.63     21439.24   -1354.8729   -1338.2471   1.2424%
      3786     22291.58     21446.17   -1354.8706   -1338.2471   1.2422%
      3787     22294.18     21450.63   -1354.8697   -1338.2471   1.2421%
      3788     22297.40     21455.32   -1354.8697   -1338.2471   1.2421%
      3789     22300.83     21460.00   -1354.8684   -1338.2471   1.2420%
      3790     22303.17     21464.73   -1354.8640   -1338.2471   1.2417%
      3791     22309.06     21471.98   -1354.8640   -1338.2471   1.2417%
      3792     22313.61     21477.68   -1354.8571   -1338.2471   1.2412%
      3793     22315.68     21481.93   -1354.8568   -1338.2471   1.2412%
      3794     22318.81     21487.36   -1354.8568   -1338.2471   1.2412%
      3795     22321.80     21491.87   -1354.8565   -1338.2471   1.2411%
      3796     22325.38     21497.30   -1354.8559   -1338.2471   1.2411%
      3797     22328.27     21501.84   -1354.8529   -1338.2471   1.2409%
      3798     22336.80     21511.05   -1354.8527   -1338.2471   1.2408%
      3799     22341.67     21517.86   -1354.8527   -1338.2471   1.2408%
      3800     22346.55     21524.17   -1354.8489   -1338.2471   1.2406%
      3801     22350.13     21529.30   -1354.8489   -1338.2471   1.2406%
      3802     22352.72     21534.31   -1354.8480   -1338.2471   1.2405%
      3803     22356.09     21539.70   -1354.8465   -1338.2471   1.2404%
      3804     22361.63     21546.57   -1354.8390   -1338.2471   1.2398%
      3805     22364.88     21551.19   -1354.8373   -1338.2471   1.2397%
      3806     22370.43     21558.02   -1354.8308   -1338.2471   1.2392%
      3807     22374.33     21563.93   -1354.8289   -1338.2471   1.2391%
      3808     22376.54     21568.48   -1354.8248   -1338.2471   1.2388%
      3809     22379.25     21572.92   -1354.8240   -1338.2471   1.2387%
      3810     22382.59     21577.70   -1354.8236   -1338.2471   1.2387%
      3811     22388.20     21585.65   -1354.8196   -1338.2471   1.2384%
      3812     22391.40     21590.99   -1354.8184   -1338.2471   1.2383%
      3813     22394.14     21596.37   -1354.8130   -1338.2471   1.2379%
      3814     22396.97     21600.78   -1354.8005   -1338.2471   1.2369%
      3815     22401.09     21605.84   -1354.7955   -1338.2471   1.2366%
      3816     22406.80     21612.08   -1354.7888   -1338.2471   1.2361%
      3817     22409.14     21616.49   -1354.7842   -1338.2471   1.2357%
      3818     22413.44     21622.22   -1354.7839   -1338.2471   1.2357%
      3819     22417.30     21627.49   -1354.7839   -1338.2471   1.2357%
      3820     22421.42     21633.67   -1354.7805   -1338.2471   1.2355%
      3821     22424.67     21639.11   -1354.7776   -1338.2471   1.2352%
      3822     22426.43     21643.15   -1354.7754   -1338.2471   1.2351%
      3823     22428.95     21647.81   -1354.7723   -1338.2471   1.2348%
      3824     22431.26     21652.56   -1354.7642   -1338.2471   1.2342%
      3825     22433.14     21656.73   -1354.7608   -1338.2471   1.2340%
      3826     22436.08     21661.37   -1354.7562   -1338.2471   1.2336%
      3827     22438.25     21665.47   -1354.7546   -1338.2471   1.2335%
      3828     22442.58     21671.84   -1354.7536   -1338.2471   1.2334%
      3829     22454.34     21681.79   -1354.7500   -1338.2471   1.2332%
      3830     22465.39     21691.50   -1354.7479   -1338.2471   1.2330%
      3831     22467.93     21695.93   -1354.7476   -1338.2471   1.2330%
      3832     22474.02     21702.86   -1354.7476   -1338.2471   1.2330%
      3833     22479.81     21709.67   -1354.7442   -1338.2471   1.2327%
      3834     22486.48     21717.09   -1354.7441   -1338.2471   1.2327%
      3835     22490.36     21722.57   -1354.7435   -1338.2471   1.2327%
      3836     22497.93     21729.91   -1354.7435   -1338.2471   1.2327%
      3837     22503.15     21735.61   -1354.7385   -1338.2471   1.2323%
      3838     22505.62     21740.08   -1354.7366   -1338.2471   1.2322%
      3839     22507.94     21744.58   -1354.7340   -1338.2471   1.2320%
      3840     22512.12     21750.45   -1354.7332   -1338.2471   1.2319%
      3841     22522.51     21760.32   -1354.7246   -1338.2471   1.2313%
      3842     22529.66     21769.33   -1354.7236   -1338.2471   1.2312%
      3843     22532.60     21773.99   -1354.7208   -1338.2471   1.2310%
      3844     22535.36     21778.93   -1354.7171   -1338.2471   1.2307%
      3845     22540.46     21786.43   -1354.7168   -1338.2471   1.2307%
      3846     22543.62     21791.64   -1354.7134   -1338.2471   1.2304%
      3847     22547.88     21797.23   -1354.7124   -1338.2471   1.2304%
      3848     22551.53     21802.52   -1354.7088   -1338.2471   1.2301%
      3849     22559.91     21809.66   -1354.7085   -1338.2471   1.2301%
      3850     22565.22     21816.10   -1354.7041   -1338.2471   1.2297%
      3851     22567.81     21821.30   -1354.6993   -1338.2471   1.2294%
      3852     22572.32     21827.83   -1354.6957   -1338.2471   1.2291%
      3853     22576.33     21833.82   -1354.6938   -1338.2471   1.2290%
      3854     22579.58     21838.66   -1354.6938   -1338.2471   1.2290%
      3855     22581.92     21843.13   -1354.6929   -1338.2471   1.2289%
      3856     22585.42     21848.39   -1354.6928   -1338.2471   1.2289%
      3857     22591.56     21855.42   -1354.6916   -1338.2471   1.2288%
      3858     22594.86     21861.09   -1354.6912   -1338.2471   1.2288%
      3859     22597.11     21865.43   -1354.6883   -1338.2471   1.2286%
      3860     22601.16     21871.35   -1354.6873   -1338.2471   1.2285%
      3861     22603.91     21876.04   -1354.6844   -1338.2471   1.2283%
      3862     22608.40     21882.89   -1354.6820   -1338.2471   1.2281%
      3863     22612.31     21888.05   -1354.6820   -1338.2471   1.2281%
      3864     22616.08     21893.27   -1354.6807   -1338.2471   1.2280%
      3865     22621.52     21900.29   -1354.6779   -1338.2471   1.2278%
