---------------------------------------
Begin Slurm Prolog: Apr-22-2025 20:35:28
Job ID:    4134451
User ID:   jyang872
Account:   gts-jscott319
Job name:  crude_selection
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: -20388.34, upper bound: -18350.15
	Total initialization CPU time: 20.92 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
      1885     54798.60     21485.89   -19179.5577   -18350.1469   4.5199%
      1886     54817.22     21495.21   -19179.5477   -18350.1469   4.5199%
      1887     54838.08     21506.24   -19179.5477   -18350.1469   4.5199%
      1888     54859.02     21516.50   -19179.4095   -18350.1469   4.5191%
      1889     54879.27     21526.83   -19179.4095   -18350.1469   4.5191%
      1890     54898.09     21536.24   -19179.3971   -18350.1469   4.5190%
      1891     54915.85     21546.75   -19179.3930   -18350.1469   4.5190%
      1892     54932.94     21556.27   -19179.3431   -18350.1469   4.5187%
      1893     54946.67     21565.92   -19179.1278   -18350.1469   4.5176%
      1894     54961.46     21574.79   -19179.0582   -18350.1469   4.5172%
      1895     54982.73     21584.66   -19179.0103   -18350.1469   4.5169%
      1896     54999.96     21595.03   -19178.9797   -18350.1469   4.5168%
      1897     55017.27     21604.67   -19178.8999   -18350.1469   4.5163%
      1898     55028.23     21614.16   -19178.8900   -18350.1469   4.5163%
      1899     55044.74     21624.46   -19178.8104   -18350.1469   4.5158%
      1900     55055.53     21632.14   -19178.8104   -18350.1469   4.5158%
      1901     55068.87     21641.28   -19178.8104   -18350.1469   4.5158%
      1902     55090.74     21652.09   -19178.8104   -18350.1469   4.5158%
      1903     55109.11     21661.76   -19178.8104   -18350.1469   4.5158%
      1904     55128.62     21671.57   -19178.8104   -18350.1469   4.5158%
      1905     55143.63     21680.89   -19178.8104   -18350.1469   4.5158%
      1906     55159.40     21690.24   -19178.7934   -18350.1469   4.5157%
      1907     55177.52     21699.95   -19178.7934   -18350.1469   4.5157%
      1908     55191.88     21708.90   -19178.6696   -18350.1469   4.5151%
      1909     55207.31     21718.44   -19178.6465   -18350.1469   4.5149%
      1910     55228.13     21729.12   -19178.6465   -18350.1469   4.5149%
      1911     55247.52     21739.94   -19178.6171   -18350.1469   4.5148%
      1912     55266.96     21749.41   -19178.5243   -18350.1469   4.5143%
      1913     55284.88     21759.87   -19178.2871   -18350.1469   4.5130%
      1914     55298.37     21770.19   -19178.2397   -18350.1469   4.5127%
      1915     55310.83     21779.13   -19178.1546   -18350.1469   4.5123%
      1916     55336.76     21789.61   -19177.9939   -18350.1469   4.5114%
      1917     55353.89     21800.05   -19177.9802   -18350.1469   4.5113%
      1918     55369.19     21809.82   -19177.9733   -18350.1469   4.5113%
      1919     55384.94     21818.93   -19177.9733   -18350.1469   4.5113%
      1920     55404.47     21828.76   -19177.8227   -18350.1469   4.5105%
      1921     55416.36     21838.20   -19177.7205   -18350.1469   4.5099%
      1922     55436.65     21847.76   -19177.6369   -18350.1469   4.5094%
      1923     55455.50     21858.24   -19177.6060   -18350.1469   4.5093%
      1924     55476.82     21868.29   -19177.3950   -18350.1469   4.5081%
      1925     55489.93     21877.86   -19177.3950   -18350.1469   4.5081%
      1926     55510.69     21888.88   -19177.1636   -18350.1469   4.5069%
      1927     55532.10     21898.61   -19177.1636   -18350.1469   4.5069%
      1928     55550.30     21909.35   -19177.1636   -18350.1469   4.5069%
      1929     55564.97     21919.03   -19177.1131   -18350.1469   4.5066%
      1930     55578.03     21928.40   -19177.0429   -18350.1469   4.5062%
      1931     55600.19     21938.56   -19176.9255   -18350.1469   4.5056%
      1932     55617.56     21948.58   -19176.8513   -18350.1469   4.5052%
      1933     55629.13     21958.14   -19176.5959   -18350.1469   4.5038%
      1934     55647.28     21968.40   -19176.5335   -18350.1469   4.5034%
      1935     55667.59     21978.34   -19176.5317   -18350.1469   4.5034%
      1936     55682.84     21987.73   -19176.4913   -18350.1469   4.5032%
      1937     55697.49     21996.63   -19176.4913   -18350.1469   4.5032%
      1938     55721.24     22007.84   -19175.7783   -18350.1469   4.4993%
      1939     55743.17     22018.44   -19175.6978   -18350.1469   4.4989%
      1940     55765.70     22029.05   -19175.6978   -18350.1469   4.4989%
      1941     55787.35     22039.08   -19175.6813   -18350.1469   4.4988%
      1942     55803.97     22048.50   -19175.6768   -18350.1469   4.4988%
      1943     55817.91     22058.93   -19175.6671   -18350.1469   4.4987%
      1944     55830.08     22068.83   -19175.6573   -18350.1469   4.4987%
      1945     55847.73     22078.75   -19175.5258   -18350.1469   4.4979%
      1946     55864.70     22088.29   -19175.3646   -18350.1469   4.4971%
      1947     55878.97     22097.43   -19175.3393   -18350.1469   4.4969%
      1948     55900.52     22107.91   -19175.3071   -18350.1469   4.4967%
      1949     55916.72     22117.76   -19175.0644   -18350.1469   4.4954%
      1950     55931.06     22127.18   -19174.4412   -18350.1469   4.4920%
      1951     55952.29     22137.67   -19174.4412   -18350.1469   4.4920%
      1952     55972.57     22147.44   -19174.4049   -18350.1469   4.4918%
      1953     55982.34     22157.61   -19174.3238   -18350.1469   4.4914%
      1954     55994.38     22166.94   -19173.8077   -18350.1469   4.4886%
      1955     56014.61     22177.66   -19173.6529   -18350.1469   4.4877%
      1956     56031.79     22187.40   -19173.6529   -18350.1469   4.4877%
      1957     56050.97     22197.29   -19173.6358   -18350.1469   4.4876%
      1958     56065.27     22207.87   -19173.5975   -18350.1469   4.4874%
      1959     56084.57     22219.07   -19173.5402   -18350.1469   4.4871%
      1960     56109.61     22230.32   -19173.5402   -18350.1469   4.4871%
      1961     56127.30     22240.58   -19173.3329   -18350.1469   4.4860%
      1962     56147.36     22250.50   -19173.2860   -18350.1469   4.4857%
      1963     56161.48     22260.02   -19173.2257   -18350.1469   4.4854%
      1964     56176.60     22269.63   -19173.1943   -18350.1469   4.4852%
      1965     56186.83     22277.44   -19173.1301   -18350.1469   4.4849%
      1966     56199.98     22286.83   -19173.0467   -18350.1469   4.4844%
      1967     56224.32     22297.66   -19172.6992   -18350.1469   4.4825%
      1968     56238.37     22307.33   -19172.2974   -18350.1469   4.4803%
      1969     56257.18     22317.27   -19172.2974   -18350.1469   4.4803%
      1970     56281.26     22328.45   -19172.2974   -18350.1469   4.4803%
      1971     56307.92     22339.98   -19172.2637   -18350.1469   4.4802%
      1972     56336.11     22351.78   -19172.2637   -18350.1469   4.4802%
      1973     56356.72     22363.17   -19172.1897   -18350.1469   4.4798%
      1974     56370.53     22373.69   -19172.1516   -18350.1469   4.4796%
      1975     56388.11     22383.13   -19171.7696   -18350.1469   4.4775%
      1976     56406.27     22393.31   -19171.7696   -18350.1469   4.4775%
      1977     56427.64     22403.69   -19171.6793   -18350.1469   4.4770%
      1978     56441.95     22413.19   -19171.6363   -18350.1469   4.4767%
      1979     56462.18     22423.47   -19171.5848   -18350.1469   4.4765%
      1980     56479.19     22432.91   -19171.5127   -18350.1469   4.4761%
      1981     56501.56     22443.97   -19171.2904   -18350.1469   4.4749%
      1982     56522.06     22454.26   -19171.2904   -18350.1469   4.4749%
      1983     56542.14     22464.73   -19171.1823   -18350.1469   4.4743%
      1984     56563.28     22475.14   -19171.0401   -18350.1469   4.4735%
      1985     56581.79     22485.01   -19171.0201   -18350.1469   4.4734%
      1986     56600.50     22494.83   -19170.9865   -18350.1469   4.4732%
      1987     56624.28     22506.12   -19170.9675   -18350.1469   4.4731%
      1988     56638.20     22516.63   -19170.9653   -18350.1469   4.4731%
      1989     56654.62     22527.57   -19170.9335   -18350.1469   4.4729%
      1990     56672.38     22537.47   -19170.8662   -18350.1469   4.4725%
      1991     56686.45     22548.19   -19170.6926   -18350.1469   4.4716%
      1992     56708.95     22558.83   -19170.6309   -18350.1469   4.4713%
      1993     56734.13     22570.06   -19170.3274   -18350.1469   4.4696%
      1994     56748.77     22580.30   -19170.2881   -18350.1469   4.4694%
      1995     56763.37     22589.88   -19170.2859   -18350.1469   4.4694%
      1996     56776.96     22600.33   -19170.2046   -18350.1469   4.4689%
      1997     56788.03     22609.54   -19169.8492   -18350.1469   4.4670%
      1998     56812.20     22620.00   -19169.8487   -18350.1469   4.4670%
      1999     56829.61     22629.31   -19169.8322   -18350.1469   4.4669%
      2000     56849.72     22639.90   -19169.7885   -18350.1469   4.4667%
      2001     56865.15     22649.48   -19169.7885   -18350.1469   4.4667%
      2002     56877.61     22658.60   -19169.6001   -18350.1469   4.4656%
      2003     56896.96     22669.83   -19169.4649   -18350.1469   4.4649%
      2004     56913.24     22680.90   -19169.3486   -18350.1469   4.4643%
      2005     56927.34     22690.72   -19169.3349   -18350.1469   4.4642%
      2006     56949.46     22701.67   -19169.3349   -18350.1469   4.4642%
      2007     56970.11     22711.77   -19169.3172   -18350.1469   4.4641%
      2008     56981.68     22720.84   -19169.2699   -18350.1469   4.4638%
      2009     56994.54     22730.48   -19169.1015   -18350.1469   4.4629%
      2010     57009.42     22740.29   -19169.0580   -18350.1469   4.4627%
      2011     57028.90     22750.57   -19169.0580   -18350.1469   4.4627%
      2012     57046.08     22760.20   -19168.9654   -18350.1469   4.4622%
      2013     57055.80     22769.23   -19168.9654   -18350.1469   4.4622%
      2014     57079.73     22780.22   -19168.9654   -18350.1469   4.4622%
      2015     57092.47     22789.88   -19168.9654   -18350.1469   4.4622%
      2016     57101.88     22798.46   -19168.8526   -18350.1469   4.4616%
      2017     57113.59     22807.47   -19168.8508   -18350.1469   4.4616%
      2018     57128.57     22818.11   -19168.8210   -18350.1469   4.4614%
      2019     57144.69     22828.74   -19168.7294   -18350.1469   4.4609%
      2020     57156.41     22837.52   -19168.7048   -18350.1469   4.4608%
      2021     57169.39     22847.70   -19168.6847   -18350.1469   4.4607%
      2022     57195.99     22860.01   -19168.6739   -18350.1469   4.4606%
      2023     57210.42     22869.64   -19168.5677   -18350.1469   4.4600%
      2024     57230.98     22880.69   -19168.5677   -18350.1469   4.4600%
      2025     57246.04     22889.51   -19168.5677   -18350.1469   4.4600%
      2026     57268.43     22899.77   -19168.5677   -18350.1469   4.4600%
      2027     57289.79     22909.87   -19168.4853   -18350.1469   4.4596%
      2028     57302.00     22919.77   -19168.3769   -18350.1469   4.4590%
      2029     57314.05     22928.80   -19168.3493   -18350.1469   4.4588%
      2030     57334.37     22939.11   -19168.1744   -18350.1469   4.4579%
      2031     57350.21     22948.88   -19168.1744   -18350.1469   4.4579%
      2032     57372.03     22959.70   -19168.1724   -18350.1469   4.4579%
      2033     57389.89     22971.11   -19167.9851   -18350.1469   4.4568%
      2034     57408.05     22981.82   -19167.9851   -18350.1469   4.4568%
      2035     57420.86     22991.46   -19167.9850   -18350.1469   4.4568%
      2036     57429.65     23000.36   -19167.9315   -18350.1469   4.4566%
      2037     57446.34     23010.35   -19167.8402   -18350.1469   4.4561%
      2038     57468.22     23020.89   -19167.8182   -18350.1469   4.4559%
      2039     57488.61     23031.90   -19167.6192   -18350.1469   4.4549%
      2040     57513.12     23042.48   -19167.6192   -18350.1469   4.4549%
      2041     57533.28     23053.29   -19167.6009   -18350.1469   4.4548%
      2042     57552.70     23063.71   -19167.5803   -18350.1469   4.4546%
      2043     57569.35     23073.99   -19167.5803   -18350.1469   4.4546%
      2044     57589.59     23084.34   -19167.5072   -18350.1469   4.4542%
      2045     57610.88     23094.52   -19167.4608   -18350.1469   4.4540%
      2046     57626.55     23104.88   -19167.4129   -18350.1469   4.4537%
      2047     57642.02     23114.18   -19167.2881   -18350.1469   4.4530%
      2048     57662.30     23125.52   -19167.2681   -18350.1469   4.4529%
      2049     57680.75     23136.39   -19167.1549   -18350.1469   4.4523%
      2050     57694.38     23146.13   -19167.1549   -18350.1469   4.4523%
      2051     57715.70     23156.24   -19167.1549   -18350.1469   4.4523%
      2052     57736.19     23167.49   -19167.1549   -18350.1469   4.4523%
      2053     57754.75     23177.06   -19166.9456   -18350.1469   4.4512%
      2054     57767.62     23186.78   -19166.8890   -18350.1469   4.4509%
      2055     57778.80     23196.38   -19166.8890   -18350.1469   4.4509%
      2056     57790.50     23206.18   -19166.8642   -18350.1469   4.4507%
      2057     57801.71     23215.41   -19166.7377   -18350.1469   4.4501%
      2058     57822.55     23225.44   -19166.6688   -18350.1469   4.4497%
      2059     57834.86     23234.13   -19166.4340   -18350.1469   4.4484%
      2060     57852.73     23244.37   -19166.3722   -18350.1469   4.4481%
      2061     57866.20     23254.24   -19166.3657   -18350.1469   4.4480%
      2062     57880.90     23263.59   -19166.3050   -18350.1469   4.4477%
      2063     57899.56     23274.93   -19166.1905   -18350.1469   4.4471%
      2064     57917.92     23285.73   -19166.0391   -18350.1469   4.4462%
      2065     57936.27     23296.34   -19165.9184   -18350.1469   4.4456%
      2066     57957.55     23306.75   -19165.8977   -18350.1469   4.4455%
      2067     57978.01     23317.94   -19165.8041   -18350.1469   4.4450%
      2068     58000.88     23328.51   -19165.6035   -18350.1469   4.4439%
      2069     58019.61     23339.07   -19165.5358   -18350.1469   4.4435%
      2070     58034.01     23348.76   -19165.2876   -18350.1469   4.4421%
      2071     58048.64     23359.23   -19165.2876   -18350.1469   4.4421%
      2072     58063.25     23369.18   -19165.2869   -18350.1469   4.4421%
      2073     58077.65     23379.02   -19165.2508   -18350.1469   4.4419%
      2074     58092.27     23388.62   -19165.1022   -18350.1469   4.4411%
      2075     58108.48     23399.07   -19165.0954   -18350.1469   4.4411%
      2076     58130.96     23410.18   -19165.0954   -18350.1469   4.4411%
      2077     58143.78     23419.70   -19165.0307   -18350.1469   4.4407%
      2078     58167.70     23431.05   -19164.8472   -18350.1469   4.4397%
      2079     58188.00     23441.91   -19164.8019   -18350.1469   4.4395%
      2080     58204.29     23452.21   -19164.7130   -18350.1469   4.4390%
      2081     58222.96     23462.27   -19164.7130   -18350.1469   4.4390%
      2082     58243.54     23472.70   -19164.6682   -18350.1469   4.4388%
      2083     58257.01     23482.30   -19164.6443   -18350.1469   4.4386%
      2084     58271.67     23492.85   -19164.6075   -18350.1469   4.4384%
      2085     58281.90     23501.96   -19164.6075   -18350.1469   4.4384%
      2086     58297.03     23511.74   -19164.6019   -18350.1469   4.4384%
      2087     58314.69     23521.52   -19164.2462   -18350.1469   4.4365%
      2088     58325.42     23530.59   -19164.1918   -18350.1469   4.4362%
      2089     58344.91     23541.39   -19164.0191   -18350.1469   4.4352%
      2090     58364.67     23551.57   -19164.0144   -18350.1469   4.4352%
      2091     58389.86     23563.68   -19164.0090   -18350.1469   4.4352%
      2092     58413.04     23574.37   -19164.0017   -18350.1469   4.4351%
      2093     58428.77     23584.00   -19163.8876   -18350.1469   4.4345%
      2094     58450.18     23595.76   -19163.8283   -18350.1469   4.4342%
      2095     58467.74     23606.55   -19163.6683   -18350.1469   4.4333%
      2096     58477.91     23615.84   -19163.5904   -18350.1469   4.4329%
      2097     58494.61     23626.56   -19163.5848   -18350.1469   4.4329%
      2098     58508.86     23636.28   -19163.5812   -18350.1469   4.4328%
      2099     58519.05     23646.10   -19163.4593   -18350.1469   4.4322%
      2100     58537.89     23655.89   -19163.4096   -18350.1469   4.4319%
      2101     58555.56     23665.91   -19163.0490   -18350.1469   4.4299%
      2102     58572.55     23675.51   -19163.0435   -18350.1469   4.4299%
      2103     58590.86     23685.63   -19163.0170   -18350.1469   4.4298%
      2104     58604.81     23696.24   -19162.8497   -18350.1469   4.4289%
      2105     58618.60     23705.98   -19162.8124   -18350.1469   4.4287%
      2106     58631.79     23715.63   -19162.8121   -18350.1469   4.4287%
      2107     58645.32     23725.10   -19162.7808   -18350.1469   4.4285%
      2108     58662.87     23735.90   -19162.7537   -18350.1469   4.4283%
      2109     58681.57     23747.02   -19162.6887   -18350.1469   4.4280%
      2110     58702.76     23757.89   -19162.6537   -18350.1469   4.4278%
      2111     58726.21     23768.93   -19162.4939   -18350.1469   4.4269%
      2112     58743.99     23779.66   -19162.4722   -18350.1469   4.4268%
      2113     58755.86     23788.70   -19162.4722   -18350.1469   4.4268%
      2114     58764.92     23796.90   -19162.4722   -18350.1469   4.4268%
      2115     58775.63     23805.25   -19162.4722   -18350.1469   4.4268%
      2116     58791.35     23815.99   -19162.4149   -18350.1469   4.4265%
      2117     58806.59     23826.20   -19162.3704   -18350.1469   4.4263%
      2118     58824.78     23836.57   -19162.2859   -18350.1469   4.4258%
      2119     58840.72     23846.80   -19162.1417   -18350.1469   4.4250%
      2120     58853.57     23856.18   -19162.0961   -18350.1469   4.4248%
      2121     58868.33     23865.93   -19162.0961   -18350.1469   4.4248%
      2122     58885.92     23876.36   -19162.0961   -18350.1469   4.4248%
      2123     58912.15     23887.93   -19162.0961   -18350.1469   4.4248%
      2124     58931.49     23898.98   -19161.8880   -18350.1469   4.4236%
      2125     58953.26     23910.31   -19161.8498   -18350.1469   4.4234%
      2126     58969.05     23920.13   -19161.7373   -18350.1469   4.4228%
      2127     58988.53     23931.33   -19161.6788   -18350.1469   4.4225%
      2128     59002.19     23940.87   -19161.6732   -18350.1469   4.4225%
      2129     59021.38     23951.28   -19161.6732   -18350.1469   4.4225%
      2130     59035.93     23961.27   -19161.5646   -18350.1469   4.4219%
      2131     59051.34     23970.50   -19161.4461   -18350.1469   4.4212%
      2132     59070.85     23981.10   -19161.4461   -18350.1469   4.4212%
      2133     59093.43     23992.14   -19161.4313   -18350.1469   4.4211%
      2134     59107.91     24002.10   -19161.4313   -18350.1469   4.4211%
      2135     59122.96     24011.75   -19161.2163   -18350.1469   4.4200%
      2136     59136.12     24021.81   -19161.1331   -18350.1469   4.4195%
      2137     59154.01     24031.58   -19161.0321   -18350.1469   4.4190%
      2138     59167.23     24041.99   -19160.9282   -18350.1469   4.4184%
      2139     59181.26     24052.41   -19160.5631   -18350.1469   4.4164%
      2140     59198.44     24063.80   -19160.5289   -18350.1469   4.4162%
      2141     59222.16     24074.96   -19160.4924   -18350.1469   4.4160%
      2142     59237.73     24086.26   -19160.4681   -18350.1469   4.4159%
      2143     59255.58     24096.37   -19160.3702   -18350.1469   4.4154%
      2144     59277.35     24106.87   -19160.2601   -18350.1469   4.4148%
      2145     59291.91     24117.42   -19160.1667   -18350.1469   4.4142%
      2146     59298.10     24125.59   -19160.1424   -18350.1469   4.4141%
      2147     59319.12     24136.48   -19160.0847   -18350.1469   4.4138%
      2148     59333.17     24146.09   -19160.0318   -18350.1469   4.4135%
      2149     59356.93     24156.97   -19159.9578   -18350.1469   4.4131%
      2150     59370.66     24166.57   -19159.9462   -18350.1469   4.4130%
      2151     59390.43     24177.66   -19159.8005   -18350.1469   4.4122%
      2152     59411.97     24188.70   -19159.6074   -18350.1469   4.4112%
      2153     59437.40     24199.90   -19159.5622   -18350.1469   4.4109%
      2154     59454.65     24210.94   -19159.4488   -18350.1469   4.4103%
      2155     59474.07     24222.52   -19159.3348   -18350.1469   4.4097%
      2156     59491.37     24232.17   -19159.3348   -18350.1469   4.4097%
      2157     59513.59     24243.13   -19159.3090   -18350.1469   4.4096%
      2158     59528.47     24252.49   -19159.3090   -18350.1469   4.4096%
      2159     59554.79     24264.34   -19159.2109   -18350.1469   4.4090%
      2160     59573.24     24274.93   -19159.1551   -18350.1469   4.4087%
      2161     59591.59     24284.59   -19159.0092   -18350.1469   4.4079%
      2162     59610.33     24295.20   -19158.9560   -18350.1469   4.4076%
      2163     59633.04     24306.11   -19158.6614   -18350.1469   4.4060%
      2164     59647.58     24316.44   -19158.1211   -18350.1469   4.4031%
      2165     59668.14     24326.71   -19158.1146   -18350.1469   4.4031%
      2166     59690.86     24338.30   -19158.0197   -18350.1469   4.4025%
      2167     59704.84     24348.40   -19157.9815   -18350.1469   4.4023%
      2168     59719.78     24358.03   -19157.9130   -18350.1469   4.4020%
      2169     59740.75     24369.88   -19157.9130   -18350.1469   4.4020%
      2170     59764.10     24381.78   -19157.8162   -18350.1469   4.4014%
      2171     59782.91     24392.06   -19157.7879   -18350.1469   4.4013%
      2172     59795.21     24401.86   -19157.4850   -18350.1469   4.3996%
      2173     59814.21     24412.46   -19157.4850   -18350.1469   4.3996%
      2174     59834.51     24423.09   -19157.4844   -18350.1469   4.3996%
      2175     59848.39     24433.77   -19157.4841   -18350.1469   4.3996%
      2176     59865.54     24443.43   -19157.4841   -18350.1469   4.3996%
      2177     59886.60     24454.22   -19157.4363   -18350.1469   4.3994%
      2178     59903.67     24464.36   -19157.4363   -18350.1469   4.3994%
      2179     59927.43     24476.15   -19157.4363   -18350.1469   4.3994%
      2180     59951.93     24487.86   -19157.4363   -18350.1469   4.3994%
      2181     59973.51     24499.24   -19157.4405   -18350.1469   4.3994%
      2182     59994.84     24510.11   -19157.3939   -18350.1469   4.3991%
      2183     60010.00     24520.73   -19157.3766   -18350.1469   4.3990%
      2184     60027.16     24532.09   -19157.2858   -18350.1469   4.3985%
      2185     60048.67     24543.93   -19157.2858   -18350.1469   4.3985%
      2186     60067.65     24554.31   -19157.2858   -18350.1469   4.3985%
      2187     60086.97     24564.74   -19157.2810   -18350.1469   4.3985%
      2188     60105.74     24575.89   -19157.2810   -18350.1469   4.3985%
      2189     60122.54     24585.56   -19157.2810   -18350.1469   4.3985%
      2190     60138.34     24595.38   -19157.2294   -18350.1469   4.3982%
      2191     60151.34     24604.67   -19157.1895   -18350.1469   4.3980%
      2192     60175.33     24616.40   -19157.0773   -18350.1469   4.3974%
      2193     60196.17     24626.91   -19157.0275   -18350.1469   4.3971%
      2194     60212.85     24637.23   -19156.9387   -18350.1469   4.3967%
      2195     60231.28     24647.09   -19156.8972   -18350.1469   4.3964%
      2196     60247.22     24657.58   -19156.6321   -18350.1469   4.3950%
      2197     60263.92     24668.14   -19156.6270   -18350.1469   4.3950%
      2198     60277.06     24677.96   -19156.6165   -18350.1469   4.3949%
      2199     60291.96     24688.72   -19156.6146   -18350.1469   4.3949%
      2200     60314.40     24700.55   -19156.5536   -18350.1469   4.3946%
      2201     60334.58     24711.74   -19156.5148   -18350.1469   4.3943%
      2202     60355.84     24722.48   -19156.4547   -18350.1469   4.3940%
      2203     60368.86     24731.41   -19156.4547   -18350.1469   4.3940%
      2204     60378.56     24740.00   -19156.4547   -18350.1469   4.3940%
      2205     60393.13     24750.60   -19156.4547   -18350.1469   4.3940%
      2206     60408.35     24760.43   -19156.3764   -18350.1469   4.3936%
      2207     60418.97     24770.24   -19156.3610   -18350.1469   4.3935%
      2208     60433.28     24780.18   -19156.1983   -18350.1469   4.3926%
      2209     60455.86     24791.41   -19156.1969   -18350.1469   4.3926%
      2210     60475.54     24802.27   -19156.1853   -18350.1469   4.3925%
      2211     60500.79     24813.64   -19156.1223   -18350.1469   4.3922%
      2212     60522.37     24825.32   -19155.9661   -18350.1469   4.3913%
      2213     60538.94     24834.92   -19155.8225   -18350.1469   4.3906%
      2214     60551.81     24845.41   -19155.8057   -18350.1469   4.3905%
      2215     60576.49     24857.76   -19155.7808   -18350.1469   4.3903%
      2216     60598.13     24869.12   -19155.7590   -18350.1469   4.3902%
      2217     60610.75     24878.57   -19155.5963   -18350.1469   4.3893%
      2218     60630.60     24890.38   -19155.5402   -18350.1469   4.3890%
      2219     60648.80     24901.39   -19155.4197   -18350.1469   4.3884%
      2220     60667.26     24912.68   -19155.3836   -18350.1469   4.3882%
      2221     60683.26     24923.11   -19155.3466   -18350.1469   4.3880%
      2222     60700.48     24933.89   -19155.2667   -18350.1469   4.3875%
      2223     60713.42     24943.20   -19155.2555   -18350.1469   4.3875%
      2224     60733.61     24953.95   -19155.0689   -18350.1469   4.3865%
      2225     60757.62     24965.15   -19154.9299   -18350.1469   4.3857%
      2226     60772.87     24975.05   -19154.9299   -18350.1469   4.3857%
      2227     60792.12     24986.21   -19154.7586   -18350.1469   4.3848%
      2228     60806.58     24996.40   -19154.5388   -18350.1469   4.3836%
      2229     60819.91     25006.85   -19154.3638   -18350.1469   4.3826%
      2230     60838.24     25018.40   -19154.2843   -18350.1469   4.3822%
      2231     60860.76     25029.59   -19154.2623   -18350.1469   4.3821%
      2232     60877.22     25039.62   -19154.2546   -18350.1469   4.3820%
      2233     60897.96     25050.37   -19154.1995   -18350.1469   4.3817%
      2234     60910.01     25059.90   -19154.1995   -18350.1469   4.3817%
      2235     60928.27     25070.99   -19154.1680   -18350.1469   4.3816%
      2236     60948.45     25081.83   -19154.0326   -18350.1469   4.3808%
      2237     60969.42     25092.62   -19154.0141   -18350.1469   4.3807%
      2238     60985.41     25102.92   -19153.9353   -18350.1469   4.3803%
      2239     61002.36     25113.06   -19153.9353   -18350.1469   4.3803%
      2240     61017.77     25123.51   -19153.9020   -18350.1469   4.3801%
      2241     61030.41     25132.81   -19153.8989   -18350.1469   4.3801%
      2242     61045.32     25143.58   -19153.8935   -18350.1469   4.3801%
      2243     61063.78     25153.64   -19153.8604   -18350.1469   4.3799%
      2244     61077.57     25163.71   -19153.8604   -18350.1469   4.3799%
      2245     61092.06     25174.32   -19153.7723   -18350.1469   4.3794%
      2246     61109.43     25185.40   -19153.7230   -18350.1469   4.3791%
      2247     61124.21     25195.13   -19153.7230   -18350.1469   4.3791%
      2248     61144.07     25206.29   -19153.7230   -18350.1469   4.3791%
      2249     61158.37     25216.15   -19153.4220   -18350.1469   4.3775%
      2250     61177.54     25227.25   -19153.3323   -18350.1469   4.3770%
      2251     61193.23     25237.67   -19153.2835   -18350.1469   4.3767%
      2252     61213.61     25248.76   -19153.2072   -18350.1469   4.3763%
      2253     61231.98     25259.03   -19153.1600   -18350.1469   4.3761%
      2254     61249.43     25269.58   -19153.1573   -18350.1469   4.3760%
      2255     61271.45     25281.14   -19153.0466   -18350.1469   4.3754%
      2256     61295.03     25292.17   -19153.0322   -18350.1469   4.3754%
      2257     61310.10     25302.72   -19153.0145   -18350.1469   4.3753%
      2258     61327.04     25313.55   -19152.7353   -18350.1469   4.3737%
      2259     61342.04     25323.73   -19152.4312   -18350.1469   4.3721%
      2260     61359.56     25334.52   -19152.3144   -18350.1469   4.3714%
      2261     61373.97     25345.18   -19152.2686   -18350.1469   4.3712%
      2262     61384.83     25353.91   -19152.2079   -18350.1469   4.3709%
      2263     61402.18     25364.50   -19152.2079   -18350.1469   4.3709%
      2264     61425.54     25375.75   -19152.1501   -18350.1469   4.3706%
      2265     61441.38     25385.96   -19152.0914   -18350.1469   4.3702%
      2266     61461.74     25396.53   -19151.9965   -18350.1469   4.3697%
      2267     61476.29     25406.22   -19151.9283   -18350.1469   4.3693%
      2268     61500.61     25418.12   -19151.7703   -18350.1469   4.3685%
      2269     61517.52     25428.18   -19151.7590   -18350.1469   4.3684%
      2270     61533.12     25438.15   -19151.7318   -18350.1469   4.3683%
      2271     61549.99     25448.09   -19151.6771   -18350.1469   4.3680%
      2272     61572.52     25459.92   -19151.6150   -18350.1469   4.3676%
      2273     61590.58     25470.73   -19151.5572   -18350.1469   4.3673%
      2274     61605.07     25480.94   -19151.5042   -18350.1469   4.3670%
      2275     61619.91     25492.19   -19151.3672   -18350.1469   4.3663%
      2276     61633.31     25503.63   -19151.3666   -18350.1469   4.3663%
      2277     61647.23     25513.59   -19151.2323   -18350.1469   4.3656%
      2278     61662.68     25524.16   -19151.2106   -18350.1469   4.3654%
      2279     61681.36     25534.25   -19151.1463   -18350.1469   4.3651%
      2280     61692.11     25543.49   -19151.0406   -18350.1469   4.3645%
      2281     61710.62     25554.04   -19150.7778   -18350.1469   4.3631%
