---------------------------------------
Begin Slurm Prolog: Apr-22-2025 20:35:42
Job ID:    4134454
User ID:   jyang872
Account:   gts-jscott319
Job name:  pooling
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: -1616.40, upper bound: -1338.25
	Total initialization CPU time: 5.21 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
      2706     23778.61     16364.40   -1358.1175   -1338.2471   1.4848%
      2707     23784.40     16371.77   -1358.1091   -1338.2471   1.4842%
      2708     23787.60     16376.11   -1358.1042   -1338.2471   1.4838%
      2709     23795.84     16383.41   -1358.0930   -1338.2471   1.4830%
      2710     23798.19     16386.82   -1358.0930   -1338.2471   1.4830%
      2711     23800.46     16390.24   -1358.0930   -1338.2471   1.4830%
      2712     23804.15     16394.19   -1358.0903   -1338.2471   1.4828%
      2713     23806.77     16398.21   -1358.0866   -1338.2471   1.4825%
      2714     23810.19     16402.13   -1358.0863   -1338.2471   1.4825%
      2715     23813.60     16405.84   -1358.0853   -1338.2471   1.4824%
      2716     23816.36     16409.55   -1358.0822   -1338.2471   1.4822%
      2717     23828.74     16418.69   -1358.0759   -1338.2471   1.4817%
      2718     23832.44     16422.89   -1358.0711   -1338.2471   1.4813%
      2719     23838.73     16430.41   -1358.0590   -1338.2471   1.4804%
      2720     23841.30     16434.06   -1358.0590   -1338.2471   1.4804%
      2721     23843.74     16437.61   -1358.0577   -1338.2471   1.4803%
      2722     23845.46     16440.87   -1358.0577   -1338.2471   1.4803%
      2723     23847.29     16444.30   -1358.0458   -1338.2471   1.4794%
      2724     23849.86     16448.53   -1358.0457   -1338.2471   1.4794%
      2725     23853.06     16453.90   -1358.0413   -1338.2471   1.4791%
      2726     23857.85     16460.20   -1358.0318   -1338.2471   1.4784%
      2727     23860.67     16464.49   -1358.0310   -1338.2471   1.4783%
      2728     23865.75     16471.09   -1358.0268   -1338.2471   1.4780%
      2729     23870.02     16475.79   -1358.0243   -1338.2471   1.4778%
      2730     23872.69     16479.37   -1358.0243   -1338.2471   1.4778%
      2731     23876.12     16483.30   -1358.0242   -1338.2471   1.4778%
      2732     23878.70     16487.06   -1358.0211   -1338.2471   1.4776%
      2733     23881.10     16490.71   -1358.0152   -1338.2471   1.4772%
      2734     23886.43     16497.68   -1358.0089   -1338.2471   1.4767%
      2735     23890.06     16502.46   -1358.0052   -1338.2471   1.4764%
      2736     23892.60     16506.09   -1357.9971   -1338.2471   1.4758%
      2737     23894.66     16509.62   -1357.9971   -1338.2471   1.4758%
      2738     23898.68     16514.37   -1357.9947   -1338.2471   1.4756%
      2739     23900.96     16517.88   -1357.9945   -1338.2471   1.4756%
      2740     23903.24     16521.99   -1357.9944   -1338.2471   1.4756%
      2741     23906.27     16526.45   -1357.9929   -1338.2471   1.4755%
      2742     23909.47     16530.15   -1357.9860   -1338.2471   1.4750%
      2743     23913.89     16534.53   -1357.9784   -1338.2471   1.4744%
      2744     23915.88     16538.15   -1357.9751   -1338.2471   1.4742%
      2745     23928.27     16546.77   -1357.9751   -1338.2471   1.4742%
      2746     23937.45     16554.94   -1357.9734   -1338.2471   1.4740%
      2747     23939.62     16558.50   -1357.9715   -1338.2471   1.4739%
      2748     23947.13     16566.94   -1357.9645   -1338.2471   1.4734%
      2749     23950.68     16571.43   -1357.9645   -1338.2471   1.4734%
      2750     23953.52     16575.64   -1357.9640   -1338.2471   1.4733%
      2751     23955.77     16579.18   -1357.9637   -1338.2471   1.4733%
      2752     23960.88     16584.81   -1357.9614   -1338.2471   1.4731%
      2753     23964.39     16589.48   -1357.9529   -1338.2471   1.4725%
      2754     23966.24     16593.12   -1357.9522   -1338.2471   1.4725%
      2755     23969.20     16598.40   -1357.9461   -1338.2471   1.4720%
      2756     23973.06     16602.52   -1357.9443   -1338.2471   1.4719%
      2757     23980.21     16610.50   -1357.9304   -1338.2471   1.4708%
      2758     23982.83     16614.15   -1357.9304   -1338.2471   1.4708%
      2759     23984.88     16617.80   -1357.9172   -1338.2471   1.4698%
      2760     23987.67     16621.55   -1357.9112   -1338.2471   1.4694%
      2761     23997.51     16629.71   -1357.9059   -1338.2471   1.4690%
      2762     24002.70     16635.97   -1357.9010   -1338.2471   1.4686%
      2763     24006.96     16641.11   -1357.9010   -1338.2471   1.4686%
      2764     24009.83     16645.00   -1357.9010   -1338.2471   1.4686%
      2765     24012.01     16648.60   -1357.9010   -1338.2471   1.4686%
      2766     24018.46     16656.97   -1357.9009   -1338.2471   1.4686%
      2767     24022.03     16661.63   -1357.8903   -1338.2471   1.4678%
      2768     24024.60     16665.11   -1357.8878   -1338.2471   1.4676%
      2769     24027.38     16668.81   -1357.8706   -1338.2471   1.4664%
      2770     24031.66     16673.86   -1357.8634   -1338.2471   1.4658%
      2771     24036.19     16678.64   -1357.8605   -1338.2471   1.4656%
      2772     24038.43     16682.53   -1357.8589   -1338.2471   1.4655%
      2773     24042.94     16687.78   -1357.8573   -1338.2471   1.4654%
      2774     24046.92     16692.68   -1357.8563   -1338.2471   1.4653%
      2775     24049.04     16696.18   -1357.8532   -1338.2471   1.4651%
      2776     24052.65     16701.09   -1357.8460   -1338.2471   1.4645%
      2777     24058.60     16708.18   -1357.8418   -1338.2471   1.4642%
      2778     24061.75     16712.38   -1357.8308   -1338.2471   1.4634%
      2779     24065.85     16717.21   -1357.8260   -1338.2471   1.4630%
      2780     24069.77     16722.01   -1357.8251   -1338.2471   1.4630%
      2781     24072.80     16726.44   -1357.8205   -1338.2471   1.4626%
      2782     24077.95     16732.27   -1357.8162   -1338.2471   1.4623%
      2783     24080.15     16735.83   -1357.8116   -1338.2471   1.4619%
      2784     24082.10     16739.19   -1357.8105   -1338.2471   1.4619%
      2785     24084.47     16742.72   -1357.8096   -1338.2471   1.4618%
      2786     24087.23     16746.40   -1357.8096   -1338.2471   1.4618%
      2787     24090.56     16750.66   -1357.7962   -1338.2471   1.4608%
      2788     24092.01     16753.82   -1357.7962   -1338.2471   1.4608%
      2789     24094.07     16757.24   -1357.7902   -1338.2471   1.4604%
      2790     24097.02     16761.11   -1357.7857   -1338.2471   1.4600%
      2791     24102.91     16767.18   -1357.7820   -1338.2471   1.4597%
      2792     24107.54     16772.79   -1357.7802   -1338.2471   1.4596%
      2793     24110.05     16776.33   -1357.7766   -1338.2471   1.4593%
      2794     24113.73     16780.42   -1357.7715   -1338.2471   1.4590%
      2795     24117.73     16785.08   -1357.7702   -1338.2471   1.4589%
      2796     24120.17     16788.58   -1357.7672   -1338.2471   1.4586%
      2797     24123.36     16792.52   -1357.7672   -1338.2471   1.4586%
      2798     24127.61     16797.99   -1357.7652   -1338.2471   1.4585%
      2799     24135.79     16805.49   -1357.7612   -1338.2471   1.4582%
      2800     24139.82     16810.70   -1357.7544   -1338.2471   1.4577%
      2801     24148.74     16817.67   -1357.7522   -1338.2471   1.4575%
      2802     24155.79     16824.53   -1357.7506   -1338.2471   1.4574%
      2803     24158.38     16828.37   -1357.7506   -1338.2471   1.4574%
      2804     24162.37     16833.04   -1357.7502   -1338.2471   1.4574%
      2805     24166.61     16839.35   -1357.7493   -1338.2471   1.4573%
      2806     24170.46     16844.74   -1357.7477   -1338.2471   1.4572%
      2807     24172.32     16848.68   -1357.7456   -1338.2471   1.4570%
      2808     24176.21     16854.32   -1357.7428   -1338.2471   1.4568%
      2809     24179.67     16859.20   -1357.7398   -1338.2471   1.4566%
      2810     24185.47     16865.04   -1357.7387   -1338.2471   1.4565%
      2811     24197.59     16874.36   -1357.7387   -1338.2471   1.4565%
      2812     24208.83     16882.66   -1357.7380   -1338.2471   1.4564%
      2813     24211.22     16886.36   -1357.7355   -1338.2471   1.4563%
      2814     24213.54     16890.63   -1357.7352   -1338.2471   1.4562%
      2815     24218.22     16896.34   -1357.7296   -1338.2471   1.4558%
      2816     24220.66     16900.01   -1357.7185   -1338.2471   1.4550%
      2817     24223.48     16903.75   -1357.7100   -1338.2471   1.4544%
      2818     24226.76     16907.55   -1357.7100   -1338.2471   1.4544%
      2819     24230.71     16912.77   -1357.7089   -1338.2471   1.4543%
      2820     24237.10     16920.50   -1357.7055   -1338.2471   1.4540%
      2821     24241.82     16926.06   -1357.7016   -1338.2471   1.4537%
      2822     24244.18     16929.70   -1357.7009   -1338.2471   1.4537%
      2823     24247.37     16933.52   -1357.6955   -1338.2471   1.4533%
      2824     24249.93     16937.05   -1357.6919   -1338.2471   1.4530%
      2825     24251.40     16940.65   -1357.6780   -1338.2471   1.4520%
      2826     24253.21     16944.10   -1357.6764   -1338.2471   1.4518%
      2827     24255.74     16947.82   -1357.6640   -1338.2471   1.4509%
      2828     24257.86     16951.25   -1357.6614   -1338.2471   1.4507%
      2829     24260.54     16954.86   -1357.6609   -1338.2471   1.4507%
      2830     24263.24     16958.60   -1357.6582   -1338.2471   1.4505%
      2831     24270.02     16966.75   -1357.6418   -1338.2471   1.4493%
      2832     24272.93     16970.48   -1357.6418   -1338.2471   1.4493%
      2833     24275.51     16974.06   -1357.6374   -1338.2471   1.4489%
      2834     24282.36     16982.19   -1357.6358   -1338.2471   1.4488%
      2835     24285.11     16986.44   -1357.6299   -1338.2471   1.4484%
      2836     24288.48     16990.53   -1357.6283   -1338.2471   1.4483%
      2837     24291.00     16994.58   -1357.6179   -1338.2471   1.4475%
      2838     24294.37     16998.40   -1357.6150   -1338.2471   1.4473%
      2839     24298.24     17003.42   -1357.6085   -1338.2471   1.4468%
      2840     24303.56     17010.37   -1357.6021   -1338.2471   1.4463%
      2841     24318.15     17020.53   -1357.5995   -1338.2471   1.4461%
      2842     24322.95     17025.78   -1357.5956   -1338.2471   1.4458%
      2843     24325.51     17029.67   -1357.5882   -1338.2471   1.4453%
      2844     24328.55     17034.05   -1357.5856   -1338.2471   1.4451%
      2845     24334.36     17039.75   -1357.5853   -1338.2471   1.4450%
      2846     24339.55     17046.70   -1357.5767   -1338.2471   1.4444%
      2847     24345.34     17053.27   -1357.5767   -1338.2471   1.4444%
      2848     24347.76     17057.17   -1357.5695   -1338.2471   1.4439%
      2849     24354.11     17063.22   -1357.5556   -1338.2471   1.4428%
      2850     24362.01     17071.39   -1357.5522   -1338.2471   1.4426%
      2851     24364.56     17075.54   -1357.5522   -1338.2471   1.4426%
      2852     24367.02     17079.29   -1357.5521   -1338.2471   1.4426%
      2853     24369.05     17082.72   -1357.5382   -1338.2471   1.4415%
      2854     24372.25     17086.79   -1357.5382   -1338.2471   1.4415%
      2855     24375.96     17090.74   -1357.5367   -1338.2471   1.4414%
      2856     24380.95     17096.01   -1357.5329   -1338.2471   1.4411%
      2857     24382.89     17099.37   -1357.5242   -1338.2471   1.4405%
      2858     24389.84     17107.48   -1357.5240   -1338.2471   1.4405%
      2859     24391.76     17111.74   -1357.5213   -1338.2471   1.4403%
      2860     24399.00     17119.99   -1357.5207   -1338.2471   1.4402%
      2861     24404.01     17126.03   -1357.5179   -1338.2471   1.4400%
      2862     24410.41     17132.24   -1357.5153   -1338.2471   1.4398%
      2863     24414.69     17137.14   -1357.5136   -1338.2471   1.4397%
      2864     24416.20     17140.44   -1357.5136   -1338.2471   1.4397%
      2865     24418.78     17144.13   -1357.5089   -1338.2471   1.4393%
      2866     24423.36     17149.59   -1357.4965   -1338.2471   1.4384%
      2867     24427.02     17153.96   -1357.4922   -1338.2471   1.4381%
      2868     24430.94     17158.95   -1357.4892   -1338.2471   1.4379%
      2869     24438.29     17165.67   -1357.4881   -1338.2471   1.4378%
      2870     24443.32     17172.25   -1357.4824   -1338.2471   1.4373%
      2871     24454.37     17181.74   -1357.4818   -1338.2471   1.4373%
      2872     24464.87     17190.02   -1357.4803   -1338.2471   1.4372%
      2873     24466.73     17193.47   -1357.4803   -1338.2471   1.4372%
      2874     24473.51     17199.93   -1357.4782   -1338.2471   1.4370%
      2875     24476.22     17203.97   -1357.4724   -1338.2471   1.4366%
      2876     24478.47     17207.63   -1357.4707   -1338.2471   1.4365%
      2877     24480.70     17211.72   -1357.4682   -1338.2471   1.4363%
      2878     24489.77     17220.62   -1357.4648   -1338.2471   1.4360%
      2879     24494.90     17226.24   -1357.4648   -1338.2471   1.4360%
      2880     24500.59     17232.03   -1357.4637   -1338.2471   1.4359%
      2881     24504.87     17236.83   -1357.4637   -1338.2471   1.4359%
      2882     24511.53     17243.19   -1357.4622   -1338.2471   1.4358%
      2883     24516.85     17249.17   -1357.4581   -1338.2471   1.4355%
      2884     24520.52     17254.44   -1357.4450   -1338.2471   1.4346%
      2885     24523.52     17259.26   -1357.4450   -1338.2471   1.4346%
      2886     24527.22     17265.41   -1357.4332   -1338.2471   1.4337%
      2887     24531.38     17271.02   -1357.4272   -1338.2471   1.4332%
      2888     24534.89     17275.76   -1357.4207   -1338.2471   1.4327%
      2889     24540.13     17280.96   -1357.4149   -1338.2471   1.4323%
      2890     24542.83     17284.83   -1357.4149   -1338.2471   1.4323%
      2891     24546.08     17288.88   -1357.4040   -1338.2471   1.4315%
      2892     24549.04     17292.92   -1357.4031   -1338.2471   1.4314%
      2893     24555.21     17298.47   -1357.4002   -1338.2471   1.4312%
      2894     24559.29     17303.73   -1357.3970   -1338.2471   1.4310%
      2895     24563.22     17309.24   -1357.3953   -1338.2471   1.4308%
      2896     24567.96     17314.50   -1357.3951   -1338.2471   1.4308%
      2897     24570.98     17319.08   -1357.3920   -1338.2471   1.4306%
      2898     24577.59     17327.00   -1357.3890   -1338.2471   1.4304%
      2899     24583.48     17333.93   -1357.3890   -1338.2471   1.4304%
      2900     24588.66     17339.07   -1357.3887   -1338.2471   1.4303%
      2901     24593.66     17345.75   -1357.3878   -1338.2471   1.4303%
      2902     24596.97     17350.29   -1357.3871   -1338.2471   1.4302%
      2903     24600.44     17354.33   -1357.3807   -1338.2471   1.4297%
      2904     24607.98     17361.89   -1357.3735   -1338.2471   1.4292%
      2905     24611.55     17366.91   -1357.3725   -1338.2471   1.4291%
      2906     24616.21     17372.59   -1357.3683   -1338.2471   1.4288%
      2907     24619.95     17376.91   -1357.3680   -1338.2471   1.4288%
      2908     24622.07     17380.70   -1357.3680   -1338.2471   1.4288%
      2909     24625.41     17385.53   -1357.3657   -1338.2471   1.4286%
      2910     24627.98     17389.52   -1357.3598   -1338.2471   1.4282%
      2911     24629.85     17392.92   -1357.3499   -1338.2471   1.4274%
      2912     24637.33     17399.38   -1357.3489   -1338.2471   1.4274%
      2913     24640.40     17403.71   -1357.3312   -1338.2471   1.4260%
      2914     24652.37     17412.75   -1357.3312   -1338.2471   1.4260%
      2915     24663.07     17420.92   -1357.3243   -1338.2471   1.4255%
      2916     24665.02     17424.48   -1357.3189   -1338.2471   1.4251%
      2917     24669.00     17429.40   -1357.3184   -1338.2471   1.4251%
      2918     24672.06     17433.28   -1357.3158   -1338.2471   1.4249%
      2919     24678.13     17439.06   -1357.3147   -1338.2471   1.4248%
      2920     24681.02     17443.97   -1357.3140   -1338.2471   1.4248%
      2921     24686.84     17450.33   -1357.3122   -1338.2471   1.4246%
      2922     24698.43     17459.19   -1357.3070   -1338.2471   1.4242%
      2923     24701.80     17463.33   -1357.3067   -1338.2471   1.4242%
      2924     24705.61     17467.97   -1357.2998   -1338.2471   1.4237%
      2925     24708.65     17471.94   -1357.2975   -1338.2471   1.4235%
      2926     24713.54     17477.86   -1357.2973   -1338.2471   1.4235%
      2927     24715.06     17481.25   -1357.2920   -1338.2471   1.4231%
      2928     24719.13     17486.26   -1357.2879   -1338.2471   1.4228%
      2929     24721.44     17490.05   -1357.2865   -1338.2471   1.4227%
      2930     24726.18     17496.03   -1357.2865   -1338.2471   1.4227%
      2931     24733.03     17503.76   -1357.2735   -1338.2471   1.4217%
      2932     24736.64     17509.24   -1357.2729   -1338.2471   1.4217%
      2933     24739.47     17513.10   -1357.2729   -1338.2471   1.4217%
      2934     24742.26     17517.05   -1357.2707   -1338.2471   1.4215%
      2935     24746.10     17522.11   -1357.2700   -1338.2471   1.4215%
      2936     24748.81     17525.77   -1357.2700   -1338.2471   1.4215%
      2937     24752.19     17529.71   -1357.2671   -1338.2471   1.4213%
      2938     24756.60     17535.28   -1357.2656   -1338.2471   1.4211%
      2939     24763.21     17542.03   -1357.2608   -1338.2471   1.4208%
      2940     24767.77     17547.26   -1357.2540   -1338.2471   1.4203%
      2941     24772.84     17552.43   -1357.2540   -1338.2471   1.4203%
      2942     24775.36     17556.19   -1357.2529   -1338.2471   1.4202%
      2943     24778.04     17560.00   -1357.2526   -1338.2471   1.4202%
      2944     24780.01     17563.53   -1357.2500   -1338.2471   1.4200%
      2945     24783.55     17567.62   -1357.2500   -1338.2471   1.4200%
      2946     24786.01     17571.32   -1357.2476   -1338.2471   1.4198%
      2947     24798.17     17580.42   -1357.2451   -1338.2471   1.4196%
      2948     24803.54     17586.60   -1357.2450   -1338.2471   1.4196%
      2949     24808.55     17591.40   -1357.2429   -1338.2471   1.4194%
      2950     24811.82     17595.98   -1357.2370   -1338.2471   1.4190%
      2951     24814.24     17599.67   -1357.2326   -1338.2471   1.4187%
      2952     24817.46     17604.77   -1357.2231   -1338.2471   1.4180%
      2953     24822.37     17610.37   -1357.2203   -1338.2471   1.4178%
      2954     24825.36     17614.39   -1357.2203   -1338.2471   1.4178%
      2955     24827.71     17618.12   -1357.2020   -1338.2471   1.4164%
      2956     24831.12     17622.91   -1357.1921   -1338.2471   1.4157%
      2957     24837.03     17629.66   -1357.1921   -1338.2471   1.4157%
      2958     24841.21     17635.34   -1357.1885   -1338.2471   1.4154%
      2959     24843.28     17638.97   -1357.1885   -1338.2471   1.4154%
      2960     24846.06     17642.81   -1357.1885   -1338.2471   1.4154%
      2961     24853.41     17650.14   -1357.1846   -1338.2471   1.4151%
      2962     24857.29     17654.86   -1357.1744   -1338.2471   1.4143%
      2963     24862.41     17661.62   -1357.1734   -1338.2471   1.4143%
      2964     24866.06     17666.18   -1357.1727   -1338.2471   1.4142%
      2965     24868.51     17670.52   -1357.1644   -1338.2471   1.4136%
      2966     24871.66     17675.17   -1357.1618   -1338.2471   1.4134%
      2967     24885.01     17684.89   -1357.1618   -1338.2471   1.4134%
      2968     24899.52     17696.07   -1357.1592   -1338.2471   1.4132%
      2969     24904.93     17702.49   -1357.1527   -1338.2471   1.4127%
      2970     24908.24     17706.59   -1357.1401   -1338.2471   1.4118%
      2971     24909.63     17709.84   -1357.1389   -1338.2471   1.4117%
      2972     24922.07     17719.25   -1357.1317   -1338.2471   1.4111%
      2973     24927.62     17726.26   -1357.1307   -1338.2471   1.4111%
      2974     24930.01     17730.75   -1357.1156   -1338.2471   1.4099%
      2975     24934.39     17735.70   -1357.1122   -1338.2471   1.4097%
      2976     24939.40     17742.25   -1357.1108   -1338.2471   1.4096%
      2977     24954.44     17753.53   -1357.1084   -1338.2471   1.4094%
      2978     24957.85     17758.06   -1357.1067   -1338.2471   1.4093%
      2979     24959.66     17762.05   -1357.1046   -1338.2471   1.4091%
      2980     24961.45     17766.03   -1357.1045   -1338.2471   1.4091%
      2981     24964.46     17770.14   -1357.1024   -1338.2471   1.4090%
      2982     24970.20     17777.40   -1357.1024   -1338.2471   1.4090%
      2983     24974.15     17781.85   -1357.1024   -1338.2471   1.4090%
      2984     24979.77     17788.71   -1357.1009   -1338.2471   1.4088%
      2985     24984.17     17794.85   -1357.1007   -1338.2471   1.4088%
      2986     24989.98     17802.49   -1357.0994   -1338.2471   1.4087%
      2987     24996.75     17808.96   -1357.0925   -1338.2471   1.4082%
      2988     24999.02     17812.86   -1357.0924   -1338.2471   1.4082%
      2989     25000.88     17816.55   -1357.0888   -1338.2471   1.4079%
      2990     25003.84     17821.21   -1357.0888   -1338.2471   1.4079%
      2991     25009.53     17828.90   -1357.0803   -1338.2471   1.4073%
      2992     25012.33     17832.87   -1357.0803   -1338.2471   1.4073%
      2993     25015.51     17837.26   -1357.0803   -1338.2471   1.4073%
      2994     25020.09     17843.33   -1357.0744   -1338.2471   1.4069%
      2995     25024.67     17850.33   -1357.0660   -1338.2471   1.4062%
      2996     25027.09     17854.05   -1357.0644   -1338.2471   1.4061%
      2997     25032.73     17860.97   -1357.0644   -1338.2471   1.4061%
      2998     25037.89     17866.86   -1357.0641   -1338.2471   1.4061%
      2999     25050.56     17876.17   -1357.0627   -1338.2471   1.4060%
      3000     25052.18     17879.59   -1357.0623   -1338.2471   1.4060%
      3001     25060.21     17885.96   -1357.0608   -1338.2471   1.4058%
      3002     25062.85     17889.71   -1357.0608   -1338.2471   1.4058%
      3003     25065.40     17893.49   -1357.0600   -1338.2471   1.4058%
      3004     25069.54     17897.79   -1357.0556   -1338.2471   1.4055%
      3005     25074.89     17903.36   -1357.0542   -1338.2471   1.4053%
      3006     25086.44     17912.24   -1357.0497   -1338.2471   1.4050%
      3007     25090.52     17917.91   -1357.0429   -1338.2471   1.4045%
      3008     25092.14     17921.53   -1357.0410   -1338.2471   1.4044%
      3009     25095.33     17925.57   -1357.0408   -1338.2471   1.4043%
      3010     25100.61     17932.47   -1357.0408   -1338.2471   1.4043%
      3011     25107.81     17940.23   -1357.0358   -1338.2471   1.4040%
      3012     25109.66     17944.17   -1357.0346   -1338.2471   1.4039%
      3013     25112.39     17948.23   -1357.0283   -1338.2471   1.4034%
      3014     25114.47     17951.93   -1357.0273   -1338.2471   1.4033%
      3015     25121.30     17958.33   -1357.0185   -1338.2471   1.4027%
      3016     25129.29     17967.06   -1357.0062   -1338.2471   1.4018%
      3017     25136.24     17974.06   -1357.0059   -1338.2471   1.4017%
      3018     25140.59     17979.85   -1356.9966   -1338.2471   1.4010%
      3019     25142.41     17984.02   -1356.9958   -1338.2471   1.4010%
      3020     25145.04     17988.99   -1356.9869   -1338.2471   1.4003%
      3021     25147.11     17993.31   -1356.9826   -1338.2471   1.4000%
      3022     25149.27     17997.30   -1356.9821   -1338.2471   1.4000%
      3023     25154.77     18003.54   -1356.9782   -1338.2471   1.3997%
      3024     25158.27     18007.75   -1356.9768   -1338.2471   1.3996%
      3025     25161.34     18011.66   -1356.9762   -1338.2471   1.3995%
      3026     25164.32     18015.67   -1356.9613   -1338.2471   1.3984%
      3027     25166.99     18020.57   -1356.9584   -1338.2471   1.3982%
      3028     25172.06     18026.81   -1356.9557   -1338.2471   1.3980%
      3029     25174.50     18030.75   -1356.9557   -1338.2471   1.3980%
      3030     25176.67     18034.54   -1356.9540   -1338.2471   1.3979%
      3031     25181.51     18039.62   -1356.9540   -1338.2471   1.3979%
      3032     25186.68     18045.11   -1356.9530   -1338.2471   1.3978%
      3033     25190.69     18050.24   -1356.9444   -1338.2471   1.3971%
      3034     25198.09     18057.72   -1356.9435   -1338.2471   1.3971%
      3035     25200.74     18061.64   -1356.9423   -1338.2471   1.3970%
      3036     25204.13     18066.71   -1356.9410   -1338.2471   1.3969%
      3037     25208.63     18072.00   -1356.9406   -1338.2471   1.3969%
      3038     25212.40     18077.43   -1356.9307   -1338.2471   1.3961%
      3039     25216.47     18083.06   -1356.9284   -1338.2471   1.3959%
      3040     25219.58     18087.04   -1356.9260   -1338.2471   1.3958%
      3041     25221.76     18090.60   -1356.9156   -1338.2471   1.3950%
      3042     25223.70     18094.35   -1356.9076   -1338.2471   1.3944%
      3043     25227.10     18098.29   -1356.9068   -1338.2471   1.3943%
      3044     25229.73     18102.36   -1356.9068   -1338.2471   1.3943%
      3045     25233.62     18107.53   -1356.9068   -1338.2471   1.3943%
      3046     25238.07     18113.37   -1356.8990   -1338.2471   1.3938%
      3047     25239.78     18117.48   -1356.8990   -1338.2471   1.3938%
      3048     25241.63     18121.74   -1356.8966   -1338.2471   1.3936%
      3049     25255.47     18131.41   -1356.8910   -1338.2471   1.3932%
      3050     25260.01     18137.39   -1356.8897   -1338.2471   1.3931%
      3051     25264.94     18143.69   -1356.8887   -1338.2471   1.3930%
      3052     25267.50     18147.60   -1356.8886   -1338.2471   1.3930%
      3053     25269.12     18151.05   -1356.8884   -1338.2471   1.3930%
      3054     25277.83     18158.72   -1356.8876   -1338.2471   1.3929%
      3055     25280.57     18162.97   -1356.8808   -1338.2471   1.3924%
      3056     25282.86     18166.87   -1356.8742   -1338.2471   1.3919%
      3057     25287.99     18172.54   -1356.8684   -1338.2471   1.3915%
      3058     25291.23     18177.38   -1356.8682   -1338.2471   1.3915%
      3059     25293.52     18181.17   -1356.8664   -1338.2471   1.3913%
      3060     25297.81     18186.33   -1356.8589   -1338.2471   1.3908%
      3061     25300.90     18190.45   -1356.8542   -1338.2471   1.3904%
      3062     25302.78     18193.99   -1356.8525   -1338.2471   1.3903%
      3063     25306.01     18198.63   -1356.8513   -1338.2471   1.3902%
      3064     25310.47     18204.56   -1356.8513   -1338.2471   1.3902%
      3065     25313.98     18209.62   -1356.8489   -1338.2471   1.3900%
      3066     25316.55     18213.93   -1356.8402   -1338.2471   1.3894%
      3067     25320.58     18218.96   -1356.8351   -1338.2471   1.3890%
      3068     25323.07     18222.69   -1356.8331   -1338.2471   1.3888%
      3069     25325.58     18226.60   -1356.8295   -1338.2471   1.3886%
      3070     25329.08     18231.39   -1356.8275   -1338.2471   1.3884%
      3071     25336.01     18237.90   -1356.8261   -1338.2471   1.3883%
      3072     25338.66     18241.98   -1356.8234   -1338.2471   1.3881%
      3073     25341.41     18245.81   -1356.8230   -1338.2471   1.3881%
      3074     25343.66     18249.81   -1356.8121   -1338.2471   1.3873%
      3075     25346.73     18255.18   -1356.8063   -1338.2471   1.3868%
      3076     25356.92     18263.18   -1356.8052   -1338.2471   1.3867%
      3077     25359.68     18267.15   -1356.7994   -1338.2471   1.3863%
      3078     25364.72     18272.47   -1356.7917   -1338.2471   1.3857%
      3079     25369.72     18277.80   -1356.7888   -1338.2471   1.3855%
      3080     25372.66     18281.80   -1356.7880   -1338.2471   1.3855%
      3081     25381.12     18290.77   -1356.7818   -1338.2471   1.3850%
      3082     25388.07     18297.41   -1356.7746   -1338.2471   1.3845%
      3083     25394.01     18303.58   -1356.7744   -1338.2471   1.3844%
      3084     25397.43     18308.34   -1356.7713   -1338.2471   1.3842%
      3085     25403.88     18315.27   -1356.7557   -1338.2471   1.3830%
      3086     25406.81     18319.49   -1356.7540   -1338.2471   1.3829%
      3087     25409.64     18323.96   -1356.7484   -1338.2471   1.3825%
      3088     25412.27     18327.84   -1356.7479   -1338.2471   1.3825%
      3089     25419.45     18335.81   -1356.7401   -1338.2471   1.3819%
      3090     25422.64     18339.87   -1356.7397   -1338.2471   1.3819%
      3091     25428.01     18346.85   -1356.7381   -1338.2471   1.3817%
      3092     25431.21     18351.57   -1356.7362   -1338.2471   1.3816%
      3093     25437.80     18357.22   -1356.7353   -1338.2471   1.3815%
      3094     25451.77     18368.01   -1356.7348   -1338.2471   1.3815%
      3095     25453.58     18371.61   -1356.7234   -1338.2471   1.3806%
      3096     25456.78     18375.83   -1356.7224   -1338.2471   1.3806%
      3097     25459.42     18379.72   -1356.7193   -1338.2471   1.3803%
      3098     25464.81     18386.91   -1356.7189   -1338.2471   1.3803%
      3099     25466.96     18390.94   -1356.7156   -1338.2471   1.3801%
      3100     25471.61     18396.89   -1356.7140   -1338.2471   1.3799%
      3101     25474.57     18401.45   -1356.7122   -1338.2471   1.3798%
      3102     25480.30     18408.84   -1356.7111   -1338.2471   1.3797%
